Line: 26050 saved: 18278 n_req: 7726
Error. Line: 26056 Message3: invalid literal for int() with base 10: '226\xa0REAR'
Line: 26100 saved: 18338 n_req: 7742
Line: 26150 saved: 18338 n_req: 7742
Line: 26200 saved: 18376 n_req: 7766
Line: 26250 saved: 18416 n_req: 7779
Error. Line: 26256 Message3: invalid literal for int() with base 10: '158.5'
Error. Line: 26279 Message3: invalid literal for int() with base 10: '158 1/2'
Error. Line: 26281 Message2: name 'e' is not defined
Line: 26300 saved: 18465 n_req: 7796
Error. Line: 26315 Message3: invalid literal for int() with base 10: '132 A'
Line: 26350 saved: 18465 n_req: 7796
Line: 26400 saved: 18541 n_req: 7830
Line: 26450 saved: 18570 n_req: 7853
Line: 26500 saved: 18593 n_req: 7879
Line: 26550 saved: 18633 n_req: 7891
Error. Line: 26569 Message3: invalid literal for int() with base 10: '521B'
Line: 26600 saved: 18633 n_req: 7891
Line: 26650 saved: 18695 n_req: 7925
Line: 26700 saved: 18719 n_req: 7953
Line: 26750 saved: 18755 n_req: 7960
Line: 26800 saved: 18755 n_req: 7960
Line: 26850 saved: 18823 n_req: 7985
Line: 26900 saved: 18863 n_req: 8001
