ecb_issue_badge,ecb_issue_date,nyc_BIN,ecb_type_code
2335,2013-02-20,1041198,CONSTRUCTION
2232,2013-02-20,3414914,CONSTRUCTION
2448,2013-02-20,1080586,CONSTRUCTION
2467,2013-02-20,1015255,ELEVATOR
2335,2013-02-20,1003338,
0380,2013-02-20,2002915,ELEVATOR
2335,2013-02-20,1003338,
2335,2013-02-20,1036217,CONSTRUCTION
2387,2013-02-20,3024549,CONSTRUCTION
1904,2013-02-20,2008313,
2467,2013-02-20,1016034,ELEVATOR
1952,2013-02-20,1084213,BOILER
2362,2013-02-20,4078760,ELEVATOR
2222,2013-02-20,1016904,CONSTRUCTION
2448,2013-02-20,1080586,CONSTRUCTION
2381,2013-02-20,3061828,CONSTRUCTION
1904,2013-02-20,2008313,CONSTRUCTION
2232,2013-02-20,3414914,CONSTRUCTION
1999,2013-02-19,2124477,ELEVATOR
2302,2013-02-19,4078028,
0380,2013-02-19,2098788,ELEVATOR
1871,2013-02-19,3418254,CONSTRUCTION
0380,2013-02-19,2008717,ELEVATOR
1871,2013-02-19,3068060,CONSTRUCTION
1999,2013-02-19,2124477,ELEVATOR
2409,2013-02-19,1014419,CONSTRUCTION
2528,2013-02-19,4113461,ELEVATOR
2274,2013-02-19,2007854,ELEVATOR
2408,2013-02-19,2084347,BOILER
2518,2013-02-19,1064780,ELEVATOR
1904,2013-02-15,1083923,CONSTRUCTION
2321,2013-02-15,3322532,ELEVATOR
1108,2013-02-15,1001389,ELEVATOR
0380,2013-02-15,2010802,ELEVATOR
1108,2013-02-15,1001389,ELEVATOR
2518,2013-02-15,2013541,ELEVATOR
2274,2013-02-15,2083469,ELEVATOR
2321,2013-02-15,3322532,ELEVATOR
2298,2013-02-15,1015698,PLUMBING
2506,2013-02-15,1059036,ELEVATOR
2370,2013-02-15,1021896,CONSTRUCTION
1904,2013-02-15,1086046,CONSTRUCTION
1108,2013-02-15,1001389,ELEVATOR
2427,2013-02-15,2005101,
2418,2013-02-15,1014191,CONSTRUCTION
1108,2013-02-15,1001389,ELEVATOR
2524,2013-02-15,1086050,ELEVATOR
1871,2013-02-15,1014559,CONSTRUCTION
1225,2013-02-15,1001019,ELEVATOR
1841,2013-02-14,3124035,CONSTRUCTION
1983,2013-02-14,2114453,
2509,2013-02-14,1085498,ELEVATOR
0270,2013-02-14,3029313,CONSTRUCTION
2431,2013-02-14,1007282,
2422,2013-02-14,1056066,CONSTRUCTION
2440,2013-02-14,3343247,CONSTRUCTION
2411,2013-02-14,1007577,
2509,2013-02-14,1085498,
2365,2013-02-14,1045832,
1915,2013-02-13,1083346,ELEVATOR
2201,2013-02-13,4312034,CONSTRUCTION
2252,2013-02-13,1059881,
2440,2013-02-13,2818274,CONSTRUCTION
0614,2013-02-13,4181355,ELEVATOR
2201,2013-02-13,4312034,CONSTRUCTION
1952,2013-02-13,1063351,BOILER
2358,2013-02-13,3032872,ELEVATOR
,2013-02-13,3011635,CONSTRUCTION
,2013-02-13,1063351,CONSTRUCTION
2274,2013-02-13,2115757,ELEVATOR
2369,2013-02-13,1036454,CONSTRUCTION
1915,2013-02-13,1083346,ELEVATOR
2201,2013-02-13,4312034,CONSTRUCTION
2440,2013-02-13,2818274,CONSTRUCTION
1915,2013-02-13,1083346,ELEVATOR
2201,2013-02-13,4003507,CONSTRUCTION
2408,2013-02-13,3324435,BOILER
1915,2013-02-13,1083346,ELEVATOR
2358,2013-02-13,3032872,ELEVATOR
2252,2013-02-13,1059881,
0614,2013-02-13,4181355,ELEVATOR
2201,2013-02-13,4312034,CONSTRUCTION
,2013-02-13,3011635,CONSTRUCTION
2358,2013-02-13,3032872,ELEVATOR
2274,2013-02-13,2115757,ELEVATOR
2369,2013-02-13,1036454,CONSTRUCTION
1915,2013-02-13,1083346,ELEVATOR
2331,2013-02-13,2013542,CONSTRUCTION
1915,2013-02-13,1083346,ELEVATOR
1225,2013-02-12,1034520,ELEVATOR
2321,2013-02-12,3321834,ELEVATOR
2518,2013-02-12,1062452,ELEVATOR
1225,2013-02-12,1034520,ELEVATOR
2427,2013-02-12,1028458,
2282,2013-02-12,2003313,CONSTRUCTION
2506,2013-02-12,1053697,ELEVATOR
2518,2013-02-12,1057216,ELEVATOR
2274,2013-02-12,2013051,ELEVATOR
1225,2013-02-12,1034520,ELEVATOR
1952,2013-02-12,3054300,BOILER
2274,2013-02-12,2002711,ELEVATOR
2506,2013-02-12,1058271,ELEVATOR
2341,2013-02-12,1054513,CONSTRUCTION
2518,2013-02-12,1057216,ELEVATOR
2427,2013-02-12,1028458,
2321,2013-02-12,3321834,ELEVATOR
2274,2013-02-12,2013051,ELEVATOR
1225,2013-02-12,1034520,ELEVATOR
2506,2013-02-12,1058272,ELEVATOR
2427,2013-02-12,1028458,CONSTRUCTION
2341,2013-02-12,1046917,CONSTRUCTION
2335,2013-02-11,2010800,
2460,2013-02-11,1083423,ELEVATOR
2411,2013-02-11,1048793,
2412,2013-02-11,1062450,CONSTRUCTION
2460,2013-02-11,1083423,ELEVATOR
2411,2013-02-11,1048793,CONSTRUCTION
1514,2013-02-10,1057216,ELEVATOR
0270,2013-02-10,1005121,CONSTRUCTION
1514,2013-02-10,1057216,ELEVATOR
1871,2013-02-10,1080667,CONSTRUCTION
2274,2013-02-08,2047110,ELEVATOR
2387,2013-02-08,1064141,CONSTRUCTION
0614,2013-02-08,3341823,ELEVATOR
2362,2013-02-08,3108078,ELEVATOR
2339,2013-02-08,1018105,PLUMBING
2274,2013-02-08,2049697,ELEVATOR
2506,2013-02-08,1054513,
2387,2013-02-08,1081519,CONSTRUCTION
2339,2013-02-08,1018105,CONSTRUCTION
2527,2013-02-08,4113635,ELEVATOR
2387,2013-02-08,1064141,CONSTRUCTION
2372,2013-02-08,4430381,CONSTRUCTION
2362,2013-02-08,3108078,ELEVATOR
2339,2013-02-08,1018105,PLUMBING
2418,2013-02-07,1051515,
2365,2013-02-07,1001389,CONSTRUCTION
2282,2013-02-07,2013414,CONSTRUCTION
2365,2013-02-07,1001389,CONSTRUCTION
2418,2013-02-07,1051515,CONSTRUCTION
2418,2013-02-07,1051515,CONSTRUCTION
1842,2013-02-07,1088520,CONSTRUCTION
2240,2013-02-07,3336159,
2232,2013-02-07,3035375,CONSTRUCTION
2331,2013-02-07,2092719,CONSTRUCTION
2528,2013-02-07,1038755,ELEVATOR
2418,2013-02-07,1051515,CONSTRUCTION
0051,2013-02-07,1088520,CONSTRUCTION
0612,2013-02-07,3001779,CONSTRUCTION
2418,2013-02-07,1051515,
2365,2013-02-07,1001389,
0612,2013-02-07,3001779,CONSTRUCTION
1842,2013-02-07,1088520,CONSTRUCTION
2331,2013-02-07,2092720,CONSTRUCTION
2365,2013-02-07,1001389,
2418,2013-02-07,1051515,CONSTRUCTION
2331,2013-02-07,2092722,CONSTRUCTION
2240,2013-02-07,3336159,
2369,2013-02-06,1024839,
2411,2013-02-06,2014921,CONSTRUCTION
2409,2013-02-06,1001389,CONSTRUCTION
2245,2013-02-06,1012419,CONSTRUCTION
2321,2013-02-06,3339183,ELEVATOR
2409,2013-02-06,1001389,CONSTRUCTION
2321,2013-02-06,3329876,ELEVATOR
2358,2013-02-06,3034160,ELEVATOR
2358,2013-02-06,3116596,ELEVATOR
2411,2013-02-06,2014921,
2245,2013-02-06,1012419,CONSTRUCTION
2321,2013-02-06,3329876,ELEVATOR
2341,2013-02-06,1076320,
2369,2013-02-06,1024839,
2321,2013-02-06,3339183,ELEVATOR
2321,2013-02-05,3042921,ELEVATOR
2282,2013-02-05,2010791,
2321,2013-02-05,3042921,ELEVATOR
0380,2013-02-05,2007304,ELEVATOR
2382,2013-02-05,3044135,CONSTRUCTION
2321,2013-02-05,3042921,ELEVATOR
2307,2013-02-05,4045227,ELEVATOR
2321,2013-02-05,3042921,ELEVATOR
2335,2013-02-05,1079814,CONSTRUCTION
2252,2013-02-05,4038846,CONSTRUCTION
1773,2013-02-05,1006969,CONSTRUCTION
2527,2013-02-05,3123766,ELEVATOR
2335,2013-02-05,1005121,CONSTRUCTION
2408,2013-02-04,2116407,BOILER
2321,2013-02-04,3327221,ELEVATOR
2288,2013-02-04,3255602,CONSTRUCTION
2321,2013-02-04,3327222,ELEVATOR
2282,2013-02-04,2008009,CONSTRUCTION
2288,2013-02-04,3000293,CONSTRUCTION
2408,2013-02-04,2003057,BOILER
2321,2013-02-04,3327402,ELEVATOR
2288,2013-02-04,3000292,CONSTRUCTION
2321,2013-02-04,3327552,ELEVATOR
2408,2013-02-04,2116407,BOILER
2288,2013-02-04,3000291,CONSTRUCTION
2288,2013-02-04,3000295,CONSTRUCTION
2282,2013-02-04,2008009,CONSTRUCTION
2408,2013-02-04,2116407,BOILER
2288,2013-02-04,3000294,CONSTRUCTION
2321,2013-02-04,3337095,ELEVATOR
2288,2013-02-04,3255602,CONSTRUCTION
2321,2013-02-04,3339192,ELEVATOR
2288,2013-02-04,3000295,CONSTRUCTION
2321,2013-02-04,3327223,ELEVATOR
2298,2013-02-04,1081499,CONSTRUCTION
1999,2013-02-04,2006227,ELEVATOR
1961,2013-02-03,2103850,CONSTRUCTION
1961,2013-02-03,2103850,CONSTRUCTION
1961,2013-02-03,2103850,CONSTRUCTION
1961,2013-02-03,2103850,CONSTRUCTION
1871,2013-02-02,2007875,CONSTRUCTION
1871,2013-02-02,2007875,CONSTRUCTION
2372,2013-02-01,3038244,
2460,2013-02-01,1007368,ELEVATOR
2449,2013-02-01,4029791,CONSTRUCTION
,2013-02-01,3029725,CONSTRUCTION
2347,2013-02-01,4009601,
2382,2013-02-01,1088726,CONSTRUCTION
2307,2013-02-01,4001314,ELEVATOR
2358,2013-02-01,3099098,ELEVATOR
2358,2013-02-01,3253907,ELEVATOR
2347,2013-02-01,4009601,CONSTRUCTION
2307,2013-02-01,4001314,ELEVATOR
2372,2013-02-01,3038260,
2372,2013-02-01,3038244,
2321,2013-02-01,3324414,ELEVATOR
2370,2013-02-01,1052416,
2358,2013-02-01,3099098,ELEVATOR
2307,2013-02-01,4029539,ELEVATOR
2518,2013-02-01,1060905,ELEVATOR
2321,2013-02-01,3324414,ELEVATOR
2347,2013-02-01,4009601,CONSTRUCTION
2422,2013-01-31,1059942,CONSTRUCTION
0051,2013-01-31,1076251,CONSTRUCTION
2298,2013-01-31,1058687,CONSTRUCTION
2298,2013-01-31,1058687,CONSTRUCTION
2283,2013-01-31,1062871,CONSTRUCTION
1514,2013-01-31,2002790,ELEVATOR
2288,2013-01-31,3000290,CONSTRUCTION
1733,2013-01-31,3326069,
2298,2013-01-31,1058687,
2298,2013-01-31,1058687,PLUMBING
1904,2013-01-31,3075116,
2302,2013-01-31,3048887,
1733,2013-01-31,3072351,
2288,2013-01-31,3000289,CONSTRUCTION
1759,2013-01-31,1065086,CONSTRUCTION
2438,2013-01-31,3326069,PLUMBING
1759,2013-01-31,1065086,CONSTRUCTION
2298,2013-01-31,1058687,PLUMBING
2298,2013-01-31,1058687,PLUMBING
2422,2013-01-31,1061077,CONSTRUCTION
2283,2013-01-31,1062871,CONSTRUCTION
2518,2013-01-31,1063304,ELEVATOR
2282,2013-01-31,1062450,CONSTRUCTION
2298,2013-01-31,1058687,CONSTRUCTION
2427,2013-01-31,2002915,CONSTRUCTION
2302,2013-01-31,3047810,CONSTRUCTION
,2013-01-31,3078733,
2438,2013-01-31,3052714,BOILER
2296,2013-01-31,1050621,
2298,2013-01-31,1058687,PLUMBING
2298,2013-01-31,1058687,PLUMBING
2422,2013-01-31,1061076,CONSTRUCTION
2217,2013-01-31,3045995,
2302,2013-01-31,3048887,
2288,2013-01-31,3000288,CONSTRUCTION
1983,2013-01-30,1017230,CONSTRUCTION
2358,2013-01-30,3115529,ELEVATOR
1129,2013-01-30,3327340,BOILER
2358,2013-01-30,3343280,ELEVATOR
2321,2013-01-30,3323534,ELEVATOR
2506,2013-01-30,1060083,ELEVATOR
1904,2013-01-30,1063161,
2372,2013-01-30,3039664,
1961,2013-01-30,2103850,CONSTRUCTION
2321,2013-01-30,3327270,ELEVATOR
1129,2013-01-30,3327550,CONSTRUCTION
2415,2013-01-30,1054016,PLUMBING
1983,2013-01-30,1017230,
1514,2013-01-30,2007879,ELEVATOR
2321,2013-01-30,3327269,
1961,2013-01-30,2103850,CONSTRUCTION
2217,2013-01-30,1062439,
1733,2013-01-30,1046274,
1961,2013-01-30,2103850,CONSTRUCTION
2440,2013-01-30,1088713,CONSTRUCTION
2411,2013-01-30,3115923,CONSTRUCTION
1733,2013-01-30,1046274,
1983,2013-01-30,1017230,CONSTRUCTION
2389,2013-01-30,3328478,
1961,2013-01-30,2103850,CONSTRUCTION
2321,2013-01-30,3323535,ELEVATOR
2427,2013-01-30,1087465,CONSTRUCTION
2415,2013-01-30,1054016,CONSTRUCTION
2358,2013-01-30,3037763,ELEVATOR
1961,2013-01-30,2103850,CONSTRUCTION
2321,2013-01-30,3327269,ELEVATOR
1904,2013-01-30,1052675,
2411,2013-01-30,3086211,CONSTRUCTION
1961,2013-01-30,2103850,CONSTRUCTION
2335,2013-01-30,1045242,ELECTRICAL
1733,2013-01-30,1046274,
2298,2013-01-29,2002789,CONSTRUCTION
2506,2013-01-29,1062439,ELEVATOR
2171,2013-01-29,4433860,
2321,2013-01-29,3327545,ELEVATOR
2335,2013-01-29,1007859,CONSTRUCTION
2452,2013-01-29,3074983,
2527,2013-01-29,4113027,ELEVATOR
2411,2013-01-29,3110167,CONSTRUCTION
2321,2013-01-29,3327550,
0614,2013-01-29,3323150,ELEVATOR
2307,2013-01-29,4029760,ELEVATOR
2527,2013-01-29,4113027,ELEVATOR
2411,2013-01-29,1006184,CONSTRUCTION
2171,2013-01-29,4433860,
2232,2013-01-29,1089377,CONSTRUCTION
0614,2013-01-29,3099485,ELEVATOR
2506,2013-01-29,1062439,ELEVATOR
2480,2013-01-29,1048650,BOILER
2452,2013-01-29,3074983,
2527,2013-01-29,4113027,ELEVATOR
2321,2013-01-29,3327546,ELEVATOR
2321,2013-01-29,3327550,ELEVATOR
2307,2013-01-29,4029760,ELEVATOR
2411,2013-01-29,1006184,CONSTRUCTION
2321,2013-01-29,3327551,ELEVATOR
2224,2013-01-28,1087624,
2358,2013-01-28,3035118,ELEVATOR
1514,2013-01-28,2003659,ELEVATOR
2224,2013-01-28,1087624,CONSTRUCTION
2271,2013-01-28,1063830,CONSTRUCTION
2224,2013-01-28,1087624,
2224,2013-01-28,1087624,CONSTRUCTION
2224,2013-01-28,1087624,
2358,2013-01-28,3107332,ELEVATOR
2271,2013-01-28,1063921,CONSTRUCTION
1983,2013-01-28,1053924,CONSTRUCTION
2224,2013-01-28,1087624,
2307,2013-01-28,4006946,ELEVATOR
2335,2013-01-28,1011761,CONSTRUCTION
2224,2013-01-28,1087624,
2224,2013-01-28,1087624,
2224,2013-01-28,1087624,
2358,2013-01-28,3035118,ELEVATOR
2224,2013-01-28,1087624,
2224,2013-01-28,1087624,
0641,2013-01-28,1024895,ELEVATOR
2224,2013-01-28,1087624,
2307,2013-01-28,4006946,ELEVATOR
2224,2013-01-28,1087624,
2224,2013-01-28,1087624,
2307,2013-01-28,4006946,ELEVATOR
2386,2013-01-27,2028627,
2218,2013-01-27,1012532,CONSTRUCTION
1710,2013-01-27,1032442,CONSTRUCTION
2218,2013-01-27,1012532,
2224,2013-01-27,1012532,CONSTRUCTION
2518,2013-01-27,1062434,ELEVATOR
2218,2013-01-27,1012532,CONSTRUCTION
2218,2013-01-27,1012532,
1851,2013-01-26,2015048,
2389,2013-01-26,4029796,
1851,2013-01-26,2008810,
1847,2013-01-26,2062830,
2389,2013-01-26,4029796,
2321,2013-01-25,3246959,ELEVATOR
2528,2013-01-25,4431318,ELEVATOR
2467,2013-01-25,1026318,ELEVATOR
2528,2013-01-25,4431318,ELEVATOR
1983,2013-01-25,1059942,CONSTRUCTION
2528,2013-01-25,4431316,ELEVATOR
2467,2013-01-25,1026318,ELEVATOR
2335,2013-01-25,1007860,CONSTRUCTION
2321,2013-01-25,3246959,ELEVATOR
1842,2013-01-25,2010746,CONSTRUCTION
1904,2013-01-25,4571741,
2528,2013-01-25,4431317,ELEVATOR
2231,2013-01-25,4080139,CONSTRUCTION
2528,2013-01-25,4431317,ELEVATOR
2528,2013-01-25,4431316,ELEVATOR
1514,2013-01-24,2011813,ELEVATOR
2282,2013-01-24,2017488,CONSTRUCTION
2444,2013-01-24,3050225,
2448,2013-01-24,1062142,CONSTRUCTION
2283,2013-01-24,3051796,CONSTRUCTION
2282,2013-01-24,2017488,CONSTRUCTION
2234,2013-01-24,4451469,BOILER
1225,2013-01-24,1025257,ELEVATOR
2448,2013-01-24,1062142,
1961,2013-01-24,2018006,CONSTRUCTION
2282,2013-01-24,2017488,CONSTRUCTION
2282,2013-01-24,2017488,CONSTRUCTION
1514,2013-01-24,2116173,ELEVATOR
2409,2013-01-24,1001389,
2422,2013-01-24,1061959,
2505,2013-01-24,1012237,ELEVATOR
1514,2013-01-24,2005456,ELEVATOR
2409,2013-01-24,1001389,
1999,2013-01-24,2005568,ELEVATOR
2505,2013-01-23,1009386,ELEVATOR
0641,2013-01-23,1082865,ELEVATOR
2321,2013-01-23,3347538,
2321,2013-01-23,3347538,
2152,2013-01-23,1049903,CONSTRUCTION
1129,2013-01-23,3043246,CONSTRUCTION
1759,2013-01-23,4079915,
2460,2013-01-23,1046457,ELEVATOR
2321,2013-01-23,3347538,ELEVATOR
2321,2013-01-23,3347538,ELEVATOR
2152,2013-01-23,1049903,CONSTRUCTION
2271,2013-01-23,1024845,CONSTRUCTION
2427,2013-01-23,1029778,
1710,2013-01-23,3062142,CONSTRUCTION
2321,2013-01-23,3347538,ELEVATOR
2321,2013-01-23,3347538,ELEVATOR
0641,2013-01-23,1082865,ELEVATOR
1129,2013-01-23,3043246,BOILER
2252,2013-01-22,1016899,CONSTRUCTION
2276,2013-01-22,1014387,ELECTRICAL
2276,2013-01-22,1014387,CONSTRUCTION
2362,2013-01-22,3100708,ELEVATOR
2381,2013-01-22,3000606,
2386,2013-01-22,2000000,
2276,2013-01-22,1014387,ELECTRICAL
2427,2013-01-22,2003052,CONSTRUCTION
2386,2013-01-22,2000000,
2262,2013-01-22,3061991,CONSTRUCTION
2276,2013-01-22,1014387,CONSTRUCTION
2222,2013-01-22,1063854,CONSTRUCTION
2307,2013-01-22,4449512,ELEVATOR
2276,2013-01-22,1014387,ELECTRICAL
2276,2013-01-22,1014387,ELECTRICAL
2427,2013-01-22,2003052,CONSTRUCTION
2362,2013-01-20,1086089,ELEVATOR
1514,2013-01-20,2026146,ELEVATOR
2277,2013-01-19,1041900,CONSTRUCTION
0051,2013-01-19,1014387,
2277,2013-01-19,1041900,CONSTRUCTION
0051,2013-01-19,1014387,
2277,2013-01-19,1041900,"CRANES "
2277,2013-01-19,1041900,"CRANES "
0363,2013-01-19,3034455,CONSTRUCTION
2427,2013-01-18,2113108,
2427,2013-01-18,2009326,CONSTRUCTION
2420,2013-01-18,3043450,CONSTRUCTION
2467,2013-01-18,1048530,ELEVATOR
2341,2013-01-18,1048918,CONSTRUCTION
1252,2013-01-18,3395184,CONSTRUCTION
1252,2013-01-18,3395184,CONSTRUCTION
2528,2013-01-18,4536962,ELEVATOR
2341,2013-01-18,1048918,
2420,2013-01-18,3043450,CONSTRUCTION
2460,2013-01-18,3043450,
1252,2013-01-18,3395184,CONSTRUCTION
1225,2013-01-17,1014434,ELEVATOR
2346,2013-01-17,4047329,
2335,2013-01-17,1087667,CONSTRUCTION
2245,2013-01-17,1030346,
2335,2013-01-17,1033288,CONSTRUCTION
1841,2013-01-17,3130529,CONSTRUCTION
2389,2013-01-17,4114249,CONSTRUCTION
,2013-01-17,1063043,CONSTRUCTION
1225,2013-01-17,1014434,ELEVATOR
2346,2013-01-17,4047329,CONSTRUCTION
0860,2013-01-17,2042479,CONSTRUCTION
2245,2013-01-17,1030346,
2427,2013-01-17,1064786,CONSTRUCTION
2386,2013-01-17,2017426,CONSTRUCTION
2427,2013-01-17,1031728,CONSTRUCTION
2506,2013-01-17,1026318,ELEVATOR
2427,2013-01-17,1055052,
2440,2013-01-17,3414361,
1225,2013-01-17,1014434,ELEVATOR
2346,2013-01-17,4047329,CONSTRUCTION
2201,2013-01-17,1030346,CONSTRUCTION
2506,2013-01-17,1026318,ELEVATOR
1514,2013-01-16,2004257,ELEVATOR
2358,2013-01-16,3033909,ELEVATOR
1790,2013-01-16,1052675,
2518,2013-01-16,1063952,ELEVATOR
2341,2013-01-16,1016062,CONSTRUCTION
2448,2013-01-16,1061774,CONSTRUCTION
2427,2013-01-16,1057839,CONSTRUCTION
2274,2013-01-16,2008053,ELEVATOR
2274,2013-01-16,2017591,ELEVATOR
2274,2013-01-16,2007974,ELEVATOR
2448,2013-01-16,1061774,CONSTRUCTION
1773,2013-01-16,1044696,CONSTRUCTION
2335,2013-01-16,1064026,
1923,2013-01-16,3008965,ELECTRICAL
2358,2013-01-16,3038481,ELEVATOR
2518,2013-01-16,1063952,ELEVATOR
1999,2013-01-16,2028707,ELEVATOR
2304,2013-01-16,5015704,CONSTRUCTION
1773,2013-01-16,1044696,CONSTRUCTION
2506,2013-01-16,1085873,ELEVATOR
2452,2013-01-16,4029760,"CRANES "
2448,2013-01-16,1061774,CONSTRUCTION
2341,2013-01-15,1050288,
2506,2013-01-15,1063923,ELEVATOR
2518,2013-01-15,1063043,ELEVATOR
2321,2013-01-15,3207872,
1915,2013-01-15,1017098,ELEVATOR
1952,2013-01-15,3329443,BOILER
2321,2013-01-15,3207872,ELEVATOR
2341,2013-01-15,1050288,
2331,2013-01-15,2028358,CONSTRUCTION
1810,2013-01-15,2120051,ELECTRICAL
2420,2013-01-15,1079908,CONSTRUCTION
2321,2013-01-15,3207872,
2283,2013-01-15,1051935,
1952,2013-01-15,3329443,BOILER
2321,2013-01-15,3207872,
2341,2013-01-15,1050288,CONSTRUCTION
1952,2013-01-15,3329443,BOILER
1810,2013-01-15,2120051,CONSTRUCTION
2321,2013-01-15,3207872,ELEVATOR
2415,2013-01-15,4431722,CONSTRUCTION
2420,2013-01-14,1063185,
2368,2013-01-14,1032528,CONSTRUCTION
2518,2013-01-14,1063453,ELEVATOR
2362,2013-01-14,4080145,ELEVATOR
2274,2013-01-14,2009013,ELEVATOR
2420,2013-01-14,1063467,
2372,2013-01-14,1016745,
0380,2013-01-14,1064521,ELEVATOR
2321,2013-01-14,3210661,CONSTRUCTION
2431,2013-01-14,3009551,CONSTRUCTION
2252,2013-01-14,1008479,
0380,2013-01-14,1064521,ELEVATOR
2518,2013-01-14,1063448,ELEVATOR
2372,2013-01-14,1016745,CONSTRUCTION
2222,2013-01-14,3059847,CONSTRUCTION
2321,2013-01-14,3210661,CONSTRUCTION
0380,2013-01-14,1064521,ELEVATOR
2369,2013-01-14,1022637,CONSTRUCTION
2215,2013-01-13,2117932,CONSTRUCTION
2441,2013-01-12,3413756,CONSTRUCTION
1851,2013-01-12,2008217,
2440,2013-01-12,3331100,
2282,2013-01-11,2025917,CONSTRUCTION
1334,2013-01-11,3131097,ELEVATOR
2420,2013-01-11,2015522,CONSTRUCTION
,2013-01-11,3079537,CONSTRUCTION
2215,2013-01-11,2090433,CONSTRUCTION
1733,2013-01-11,1009452,
1129,2013-01-11,3043086,BOILER
1871,2013-01-11,1081227,CONSTRUCTION
2420,2013-01-11,2015522,
2362,2013-01-11,4209026,ELEVATOR
2438,2013-01-11,3152873,CONSTRUCTION
2274,2013-01-11,2014913,ELEVATOR
1773,2013-01-11,1079887,CONSTRUCTION
2506,2013-01-11,1084006,ELEVATOR
1952,2013-01-11,1005048,BOILER
1129,2013-01-11,3043086,CONSTRUCTION
2215,2013-01-11,2090433,CONSTRUCTION
2448,2013-01-11,1053718,CONSTRUCTION
2362,2013-01-11,4209026,ELEVATOR
1129,2013-01-11,3043086,BOILER
1913,2013-01-11,3327231,CONSTRUCTION
2508,2013-01-10,4038854,ELEVATOR
2263,2013-01-10,3077555,CONSTRUCTION
2263,2013-01-10,3032551,CONSTRUCTION
2521,2013-01-10,3414361,CONSTRUCTION
1514,2013-01-10,1064021,ELEVATOR
2422,2013-01-10,1085735,CONSTRUCTION
2518,2013-01-10,1064971,ELEVATOR
2263,2013-01-10,3077555,
2409,2013-01-10,1001862,CONSTRUCTION
2282,2013-01-10,2001886,
2214,2013-01-09,1062493,BOILER
2341,2013-01-09,1047559,CONSTRUCTION
2274,2013-01-09,1060084,
2214,2013-01-09,1079891,BOILER
2203,2013-01-09,1034178,
2467,2013-01-09,1019945,ELEVATOR
2341,2013-01-09,1047559,CONSTRUCTION
2214,2013-01-09,1063351,BOILER
2274,2013-01-09,1060084,ELEVATOR
1514,2013-01-09,2100013,ELEVATOR
2372,2013-01-09,1080668,CONSTRUCTION
2341,2013-01-09,1047559,
2288,2013-01-09,2120984,CONSTRUCTION
2274,2013-01-09,2003556,ELEVATOR
2274,2013-01-09,1060084,
2203,2013-01-09,1034178,
2341,2013-01-09,1047559,
2274,2013-01-09,1060084,
2506,2013-01-09,1061182,ELEVATOR
2467,2013-01-09,1019945,ELEVATOR
1993,2013-01-08,5105548,ELEVATOR
2358,2013-01-08,3029716,ELEVATOR
2358,2013-01-08,3115918,ELEVATOR
2527,2013-01-08,3131097,ELEVATOR
2427,2013-01-08,1033933,CONSTRUCTION
2438,2013-01-08,1051904,PLUMBING
2370,2013-01-08,1009386,CONSTRUCTION
2411,2013-01-08,4004872,CONSTRUCTION
2358,2013-01-08,3116213,ELEVATOR
2460,2013-01-08,1050352,ELEVATOR
1993,2013-01-08,5105548,ELEVATOR
0270,2013-01-08,1008214,CONSTRUCTION
0380,2013-01-08,2007895,ELEVATOR
2274,2013-01-08,2002941,ELEVATOR
0380,2013-01-08,2015268,ELEVATOR
2427,2013-01-08,1033933,CONSTRUCTION
2386,2013-01-08,2003558,CONSTRUCTION
1514,2013-01-08,2003150,ELEVATOR
2467,2013-01-08,1087934,ELEVATOR
2214,2013-01-07,2049433,BOILER
2490,2013-01-07,1051813,BOILER
2321,2013-01-07,3029712,
2509,2013-01-07,1048510,ELEVATOR
2431,2013-01-07,3025163,CONSTRUCTION
2307,2013-01-07,4035806,ELEVATOR
2274,2013-01-07,1083997,ELEVATOR
2282,2013-01-07,1084564,CONSTRUCTION
2321,2013-01-07,3029712,
2460,2013-01-07,1043974,ELEVATOR
2527,2013-01-07,3331658,ELEVATOR
2509,2013-01-07,1048510,ELEVATOR
1514,2013-01-07,2049437,ELEVATOR
2331,2013-01-07,2002711,
2321,2013-01-07,3033788,ELEVATOR
1995,2013-01-07,3253907,
2252,2013-01-07,2051242,CONSTRUCTION
2509,2013-01-07,1048510,ELEVATOR
2509,2013-01-07,1048510,ELEVATOR
2508,2013-01-07,1054962,ELEVATOR
2321,2013-01-07,3029713,ELEVATOR
2321,2013-01-07,3029712,
2460,2013-01-07,1043974,ELEVATOR
2509,2013-01-07,1048510,ELEVATOR
1514,2013-01-07,2009720,ELEVATOR
2288,2013-01-07,2028358,
2252,2013-01-07,2006021,CONSTRUCTION
1995,2013-01-07,3253907,CONSTRUCTION
2321,2013-01-07,3029712,ELEVATOR
2509,2013-01-07,1048510,ELEVATOR
2518,2013-01-06,1081108,ELEVATOR
2518,2013-01-06,1081108,ELEVATOR
2518,2013-01-06,1081108,ELEVATOR
2518,2013-01-06,1081108,ELEVATOR
2342,2013-01-05,1089699,
2527,2013-01-05,5043578,ELEVATOR
2528,2013-01-05,3071033,
2274,2013-01-05,2050248,ELEVATOR
2370,2013-01-04,1012268,CONSTRUCTION
2274,2013-01-04,2005847,ELEVATOR
2234,2013-01-04,2085775,BOILER
2224,2013-01-04,1082493,PLUMBING
2460,2013-01-04,1081135,ELEVATOR
2274,2013-01-04,2096760,ELEVATOR
