comp_disp_inspection_by,comp_disp_date,nyc_BIN,location
2271,2016-10-08,1064342,"40.8516361,-73.9394508"
2271,2016-10-08,1001007,"40.7064723,-74.0077341"
2271,2016-10-08,1064342,"40.8516361,-73.9394508"
2271,2016-10-08,1064288,
2669,2016-10-08,1063523,"40.8448894,-73.9377958"
2271,2016-10-08,1064717,"40.8622770,-73.9239599"
2271,2016-10-08,1000859,"40.7046002,-74.0089305"
2271,2016-10-08,1064339,"40.8520899,-73.9385390"
2664,2016-10-07,5109069,"40.6289305,-74.1442039"
2744,2016-10-07,4583979,"40.7603138,-73.8270796"
2387,2016-10-07,4117058,"40.7559320,-73.8227510"
2688,2016-10-07,4006384,"40.7650759,-73.9303971"
2651,2016-10-07,4112263,"40.7593790,-73.8342569"
2688,2016-10-07,4003103,"40.7519863,-73.9254325"
2747,2016-10-07,4035805,"40.7532600,-73.8731950"
437,2016-10-07,4113027,"40.7664452,-73.8236444"
437,2016-10-07,4113027,"40.7664452,-73.8236444"
437,2016-10-07,4113027,"40.7664452,-73.8236444"
2751,2016-10-07,4176348,"40.7295620,-73.7172889"
2654,2016-10-07,3036946,"40.6706300,-73.9389960"
2782,2016-10-07,3062681,"40.7129065,-73.9569228"
686,2016-10-07,3057751,
437,2016-10-07,3322379,"40.6921612,-73.9683902"
437,2016-10-07,3322379,"40.6920723,-73.9683271"
2752,2016-10-07,3029313,"40.6752059,-73.9690574"
2752,2016-10-07,3029313,"40.6752059,-73.9690574"
2714,2016-10-07,3101145,"40.6577329,-73.9229046"
2559,2016-10-07,3116258,"40.6541890,-73.9552240"
2270,2016-10-07,3393247,"40.6751370,-73.9432150"
2706,2016-10-07,3002801,"40.6896912,-73.9906588"
2369,2016-10-07,3418186,"40.6896912,-73.9906588"
2369,2016-10-07,3418186,"40.6896912,-73.9906588"
2556,2016-10-07,3116258,"40.6541890,-73.9552240"
2556,2016-10-07,3116258,"40.6541890,-73.9552240"
2399,2016-10-07,3091620,"40.6862105,-73.8746575"
2656,2016-10-07,3336986,"40.6783346,-73.8807104"
2270,2016-10-07,3321863,"40.6895380,-73.9657460"
1871,2016-10-07,2013438,"40.8577630,-73.8969550"
2282,2016-10-07,2083685,"40.8823580,-73.9034400"
1871,2016-10-07,2003068,"40.8351870,-73.9246070"
2282,2016-10-07,2096764,"40.8407296,-73.8570499"
2556,2016-10-07,2057548,"0.0000000,0.0000000"
2412,2016-10-07,2010098,"40.8400710,-73.8895720"
2412,2016-10-07,2016100,"0.0000000,0.0000000"
2761,2016-10-07,2013337,"40.8580832,-73.8958084"
2761,2016-10-07,2092314,"40.8548096,-73.8831348"
2721,2016-10-07,2092311,
2666,2016-10-07,2057548,"0.0000000,0.0000000"
2639,2016-10-07,2007635,"40.8498380,-73.9076110"
2723,2016-10-07,2000784,"40.8081259,-73.9311198"
2761,2016-10-07,2086814,"40.8440700,-73.8790870"
2704,2016-10-07,2003263,"40.8344210,-73.9278930"
2704,2016-10-07,2002608,"40.8337400,-73.9145440"
2704,2016-10-07,2002608,"40.8337400,-73.9145440"
2704,2016-10-07,2008010,"40.8413130,-73.9131950"
2411,2016-10-07,1059850,"40.8142154,-73.9598819"
1993,2016-10-07,1086701,"40.7516218,-73.9914678"
1795,2016-10-07,1076166,
1244,2016-10-07,1083144,"40.8431809,-73.9429245"
235,2016-10-07,1024899,
2411,2016-10-07,1059852,"40.8144160,-73.9597350"
235,2016-10-07,1008252,"40.7275720,-74.0005660"
2282,2016-10-07,1083904,"40.7631458,-73.9591547"
2720,2016-10-07,1084974,"40.7417617,-74.0065726"
2720,2016-10-07,1012862,"40.7549040,-73.9985040"
2682,2016-10-07,1064106,"40.8573060,-73.9315490"
2682,2016-10-07,1064104,"40.8571270,-73.9316429"
2282,2016-10-07,1035053,"40.7629016,-73.9745562"
2600,2016-10-07,1026508,"40.7621701,-73.9921840"
2669,2016-10-07,1005262,"40.7296270,-73.9800250"
2669,2016-10-07,1005262,"40.7296270,-73.9800250"
2777,2016-10-07,1058267,"40.8150490,-73.9423440"
2669,2016-10-07,1008015,"40.7260280,-73.9998830"
2542,2016-10-07,1084022,"40.8002776,-73.9593374"
2556,2016-10-07,1084022,"40.8002776,-73.9593374"
2556,2016-10-07,1084022,"40.8002776,-73.9593374"
2556,2016-10-07,1084022,"40.8002776,-73.9593374"
1795,2016-10-07,1087746,"40.7462590,-74.0079050"
1992,2016-10-07,1084209,"40.8602757,-73.9291078"
1993,2016-10-06,5006534,"40.6211930,-74.0988400"
2531,2016-10-06,4596911,"40.7619255,-73.8394338"
2678,2016-10-06,4209026,"40.7070180,-73.7989630"
2608,2016-10-06,4315205,"40.7001220,-73.8522270"
2724,2016-10-06,4539970,"40.7672140,-73.9200770"
2724,2016-10-06,4539970,"40.7672140,-73.9200770"
2670,2016-10-06,4117051,"40.7564250,-73.8227248"
2543,2016-10-06,4303819,"40.5819821,-73.8260085"
1803,2016-10-06,4535286,"40.7545547,-73.8316088"
2748,2016-10-06,4037276,"40.7447076,-73.8835580"
2446,2016-10-06,3062681,"40.7129065,-73.9569228"
2634,2016-10-06,3062681,"40.7129065,-73.9569228"
686,2016-10-06,3107060,"40.6606610,-73.9400210"
2633,2016-10-06,3057751,
2633,2016-10-06,3322379,"40.6921612,-73.9683902"
2633,2016-10-06,3322379,"40.6920723,-73.9683271"
2389,2016-10-06,3055648,"40.6885630,-73.9581480"
235,2016-10-06,3000704,"40.6873556,-73.9839052"
2670,2016-10-06,3099485,"40.6650100,-73.9268240"
2656,2016-10-06,3038261,"40.6650470,-73.9337819"
686,2016-10-06,3069286,"40.7128125,-73.9421745"
2723,2016-10-06,3058185,"0.0000000,0.0000000"
2678,2016-10-06,3327338,"40.6388919,-73.9425155"
2678,2016-10-06,3327336,"40.6389419,-73.9425210"
2678,2016-10-06,3327337,"40.6389419,-73.9425210"
2686,2016-10-06,3051137,"40.6859100,-73.9486910"
686,2016-10-06,3324389,"40.6746089,-73.9666843"
2782,2016-10-06,3062681,"40.7129065,-73.9569228"
2654,2016-10-06,3165172,"40.6068424,-73.9986227"
2680,2016-10-06,3124761,"40.6434780,-73.9726476"
2646,2016-10-06,3055648,"40.6885630,-73.9581480"
2282,2016-10-06,2003068,"40.8351870,-73.9246070"
2761,2016-10-06,2005634,"40.8207660,-73.8945520"
860,2016-10-06,2000362,"40.8110530,-73.9210849"
1795,2016-10-06,2013921,
1795,2016-10-06,2027509,"40.8329410,-73.8758620"
2666,2016-10-06,2004420,"40.8144480,-73.9093819"
2543,2016-10-06,2013745,"40.8539918,-73.9033140"
2703,2016-10-06,2096758,"40.8401489,-73.8583050"
2732,2016-10-06,2014627,"40.8635475,-73.9040398"
2732,2016-10-06,2014627,"40.8635475,-73.9040398"
2732,2016-10-06,2014627,"40.8635475,-73.9040398"
2713,2016-10-06,2016875,"40.8684160,-73.8893900"
1961,2016-10-06,2006021,"40.8245554,-73.8915822"
2411,2016-10-06,1059855,"40.8147160,-73.9595130"
2565,2016-10-06,1059343,"40.8113100,-73.9507470"
2411,2016-10-06,1059858,"40.8150090,-73.9592980"
2576,2016-10-06,1012536,"40.7417257,-74.0049801"
2411,2016-10-06,1059852,"40.8144160,-73.9597350"
2411,2016-10-06,1059851,"40.8143140,-73.9598070"
2411,2016-10-06,1059852,"40.8144160,-73.9597350"
2374,2016-10-06,1058207,"40.8140180,-73.9441779"
2421,2016-10-06,1058207,"40.8140180,-73.9441779"
2608,2016-10-06,1009216,"40.7349056,-73.9912459"
2633,2016-10-06,1001134,"40.7070080,-74.0055919"
2633,2016-10-06,1022624,"40.7574125,-73.9852816"
2633,2016-10-06,1086066,"40.7772622,-73.9886985"
235,2016-10-06,1083904,"40.7631458,-73.9591547"
1795,2016-10-06,1084974,"40.7417617,-74.0065726"
1993,2016-10-06,1087142,"40.7570555,-73.9890963"
235,2016-10-06,1035053,"40.7629016,-73.9745562"
2783,2016-10-06,1015925,"40.7506344,-73.9853023"
2783,2016-10-06,1010642,
2783,2016-10-06,1010642,
2783,2016-10-06,1015925,"40.7506344,-73.9853023"
2512,2016-10-06,1064106,"40.8573060,-73.9315490"
2512,2016-10-06,1064104,"40.8571270,-73.9316429"
2765,2016-10-06,1086166,
2715,2016-10-06,1051401,"40.7979571,-73.9502068"
2600,2016-10-06,1078843,"40.7444269,-73.9757094"
2722,2016-10-06,1051382,"40.7727684,-73.9461109"
2727,2016-10-06,1053503,"40.8070104,-73.9430856"
2669,2016-10-06,1005991,"40.7298220,-73.9817090"
2185,2016-10-06,1087982,"40.8093500,-73.9368640"
2556,2016-10-06,1051401,"40.7979571,-73.9502068"
2783,2016-10-06,1001228,"40.7139963,-74.0133539"
2783,2016-10-06,1001228,"40.7139963,-74.0133539"
2783,2016-10-06,1001228,
2271,2016-10-06,1001214,"40.7098710,-74.0084010"
2783,2016-10-06,1078223,"40.7858130,-73.9791500"
2271,2016-10-06,1000825,"40.7057515,-74.0102747"
2777,2016-10-06,1058687,"40.8141875,-73.9479541"
2556,2016-10-06,1058687,"40.8141875,-73.9479541"
2556,2016-10-06,1086166,
2715,2016-10-06,1078798,"40.7977100,-73.9498280"
2556,2016-10-06,1051401,"40.7979571,-73.9502068"
2556,2016-10-06,1078798,"40.7977100,-73.9498280"
2556,2016-10-06,1051401,"40.7979571,-73.9502068"
2682,2016-10-06,1014159,"40.7451480,-73.9961332"
2682,2016-10-06,1014159,"40.7450169,-73.9962882"
2227,2016-10-06,1006178,"40.7251431,-73.9874294"
1993,2016-10-05,5027943,"40.6277310,-74.1590460"
2342,2016-10-05,4534020,"0.0000000,0.0000000"
2387,2016-10-05,4146579,
2387,2016-10-05,4448555,"40.7438738,-73.9177698"
2387,2016-10-05,4448555,"40.7438738,-73.9177698"
2724,2016-10-05,4311892,"40.7653793,-73.9261372"
2747,2016-10-05,4035855,"0.0000000,0.0000000"
2747,2016-10-05,4035855,"40.7503950,-73.8803360"
2688,2016-10-05,4022646,"40.7650078,-73.8926745"
2670,2016-10-05,4113859,"40.7615874,-73.8189107"
2670,2016-10-05,4113575,"40.7590700,-73.8282240"
1984,2016-10-05,4117051,"40.7564250,-73.8227248"
2446,2016-10-05,3000704,"40.6873556,-73.9839052"
1129,2016-10-05,3038261,"40.6650470,-73.9337819"
2633,2016-10-05,3029639,"40.6724710,-73.9631040"
429,2016-10-05,3055995,"40.6863960,-73.9670650"
1751,2016-10-05,3038261,"40.6650470,-73.9337819"
2664,2016-10-05,3038261,"40.6650470,-73.9337819"
686,2016-10-05,3418186,"40.6896912,-73.9906588"
2559,2016-10-05,3337329,"40.6315250,-73.9431330"
2686,2016-10-05,3029409,
2686,2016-10-05,3034653,"40.6643780,-73.9439740"
2782,2016-10-05,3062681,"40.7129065,-73.9569228"
2646,2016-10-05,3418186,"40.6896912,-73.9906588"
2556,2016-10-05,3003593,"40.6857595,-74.0012131"
2682,2016-10-05,3135117,"40.6131590,-73.9853980"
1847,2016-10-05,3042725,"40.6770400,-73.9068099"
1847,2016-10-05,3042725,"40.6770400,-73.9068099"
2687,2016-10-05,3003593,"40.6857595,-74.0012131"
1845,2016-10-05,3116559,"40.6506510,-73.9607280"
429,2016-10-05,3009068,"40.6638130,-73.9939900"
2574,2016-10-05,3006389,"40.6812460,-73.9812240"
2224,2016-10-05,3062876,"40.7106105,-73.9522845"
2270,2016-10-05,3045060,"40.6859470,-73.9376790"
2574,2016-10-05,3006389,"40.6812460,-73.9812240"
2725,2016-10-05,3055074,"40.6905170,-73.9667810"
2725,2016-10-05,3055074,"40.6905170,-73.9667810"
2224,2016-10-05,3062876,"40.7106105,-73.9522845"
2270,2016-10-05,3336110,"40.6831050,-73.9953162"
2374,2016-10-05,2005359,"40.8213310,-73.8972330"
2773,2016-10-05,2005359,"40.8213310,-73.8972330"
2721,2016-10-05,2004257,"40.8306590,-73.9035150"
1514,2016-10-05,2119099,"0.0000000,0.0000000"
1244,2016-10-05,2000207,"40.8067590,-73.9226980"
1244,2016-10-05,2000207,"40.8067590,-73.9226980"
2713,2016-10-05,2098317,"40.8298798,-73.9067654"
2713,2016-10-05,2098317,"40.8298798,-73.9067654"
2556,2016-10-05,2098317,"40.8298798,-73.9067654"
2556,2016-10-05,2098317,"40.8298798,-73.9067654"
2556,2016-10-05,2098317,"40.8298798,-73.9067654"
2556,2016-10-05,2098317,"40.8298798,-73.9067654"
2713,2016-10-05,2002796,"40.8264460,-73.9225826"
2713,2016-10-05,2002796,"40.8264752,-73.9223875"
2713,2016-10-05,2116648,"40.8242172,-73.9117342"
2556,2016-10-05,2116648,"40.8242172,-73.9117342"
2713,2016-10-05,2001913,"40.8247349,-73.9177610"
2761,2016-10-05,2017835,"40.8841105,-73.8787888"
2676,2016-10-05,2085499,"40.9102108,-73.8973904"
860,2016-10-05,2117077,"40.8766221,-73.8503857"
2556,2016-10-05,2098317,"40.8298798,-73.9067654"
2556,2016-10-05,2098317,"40.8298798,-73.9067654"
2762,2016-10-05,2096766,"40.8407296,-73.8570499"
2666,2016-10-05,2005634,"40.8207660,-73.8945520"
2556,2016-10-05,2098317,"40.8298798,-73.9067654"
2556,2016-10-05,2098317,"40.8298798,-73.9067654"
2701,2016-10-05,2083560,"40.8819214,-73.9041534"
2556,2016-10-05,2017835,"40.8841105,-73.8787888"
2703,2016-10-05,2003382,"40.8423980,-73.9239449"
2703,2016-10-05,2115072,"40.8528791,-73.8850650"
2543,2016-10-05,1032551,
2374,2016-10-05,1084564,"40.7747807,-73.9812945"
2374,2016-10-05,1084564,
2374,2016-10-05,1008425,"40.7264584,-73.9944532"
2374,2016-10-05,1008425,"40.7264955,-73.9944590"
2773,2016-10-05,1008425,"40.7264584,-73.9944532"
2773,2016-10-05,1008425,"40.7264955,-73.9944590"
2452,2016-10-05,1000016,"40.7031350,-74.0119370"
2600,2016-10-05,1000016,"40.7031350,-74.0119370"
1244,2016-10-05,1059855,"40.8147160,-73.9595130"
2282,2016-10-05,1005591,
2633,2016-10-05,1015925,"40.7506344,-73.9853023"
2633,2016-10-05,1010642,
1795,2016-10-05,1051137,"40.7719920,-73.9473650"
2282,2016-10-05,1004652,
2282,2016-10-05,1004652,
2530,2016-10-05,1063448,"40.8478780,-73.9408540"
250,2016-10-05,1052801,"0.0000000,0.0000000"
2620,2016-10-05,1055719,"40.7999631,-73.9601556"
250,2016-10-05,1030350,"40.7774536,-73.9834930"
250,2016-10-05,1030350,"40.7775064,-73.9835571"
250,2016-10-05,1078732,"40.7361590,-73.9875360"
2715,2016-10-05,1006132,"40.7243924,-73.9876471"
2556,2016-10-05,1006132,"40.7243924,-73.9876471"
2556,2016-10-05,1006132,"40.7243924,-73.9876471"
2543,2016-10-05,1055772,"40.8019620,-73.9580850"
1244,2016-10-05,1035071,"40.7638289,-73.9749547"
2777,2016-10-05,1043974,"40.7694165,-73.9583398"
2777,2016-10-05,1043974,
2765,2016-10-05,1015265,"40.7534083,-73.9874220"
1780,2016-10-05,1063079,"40.8423579,-73.9354716"
2765,2016-10-05,1024835,
2777,2016-10-05,1024703,"0.0000000,0.0000000"
2556,2016-10-05,1024703,"0.0000000,0.0000000"
2556,2016-10-05,1024703,"0.0000000,0.0000000"
2646,2016-10-05,1031405,"40.7860050,-73.9702760"
2584,2016-10-05,1064069,"40.8597799,-73.9268782"
2341,2016-10-05,1061167,"40.8278927,-73.9411508"
2542,2016-10-04,5112687,"40.6390917,-74.1707505"
1993,2016-10-04,5109251,"40.6167601,-74.0822561"
2556,2016-10-04,5109251,"40.6167601,-74.0822561"
2668,2016-10-04,4209026,"40.7070180,-73.7989630"
2668,2016-10-04,4209026,"40.7070180,-73.7989630"
2724,2016-10-04,4539970,"40.7672140,-73.9200770"
2670,2016-10-04,4003105,"40.7518098,-73.9309140"
2670,2016-10-04,4303819,"40.5819821,-73.8260085"
2556,2016-10-04,4003105,"40.7518098,-73.9309140"
2742,2016-10-04,4431358,"40.7532163,-73.8767601"
2658,2016-10-04,4050837,"40.7300720,-73.8553340"
2745,2016-10-04,4114279,"40.7559590,-73.8305460"
2749,2016-10-04,4535286,"40.7545547,-73.8316088"
2749,2016-10-04,4443469,"40.7542956,-73.8318571"
2452,2016-10-04,4007485,"40.7646970,-73.9249630"
2751,2016-10-04,4074894,"40.7211670,-73.8562050"
2749,2016-10-04,4082570,"40.7018073,-73.9086658"
1760,2016-10-04,3051348,"40.6848410,-73.9523570"
2687,2016-10-04,3336730,
2610,2016-10-04,3010218,"0.0000000,0.0000000"
2744,2016-10-04,3338648,"40.6923043,-73.9414860"
2668,2016-10-04,3038261,"40.6650470,-73.9337819"
2687,2016-10-04,3006318,"40.6855144,-73.9919959"
686,2016-10-04,3131913,
2276,2016-10-04,3051137,"40.6859100,-73.9486910"
2780,2016-10-04,3116667,"40.6533800,-73.9523500"
2276,2016-10-04,3055748,"40.6876470,-73.9619950"
2251,2016-10-04,3063288,"40.7114660,-73.9603420"
2722,2016-10-04,3127912,"40.6306520,-73.9723810"
2556,2016-10-04,3006318,"40.6855144,-73.9919959"
2402,2016-10-04,3053346,"40.6811930,-73.9431950"
2714,2016-10-04,3174122,"40.6078480,-73.9841710"
2744,2016-10-04,3320898,"40.6223222,-73.9557798"
2744,2016-10-04,3320898,"40.6222364,-73.9562925"
2687,2016-10-04,3398367,"40.6699670,-73.9316580"
2670,2016-10-04,3034162,"40.6660340,-73.9517599"
2670,2016-10-04,3034162,"40.6660549,-73.9520520"
2670,2016-10-04,3034160,"40.6661794,-73.9533909"
2556,2016-10-04,3034160,"40.6661794,-73.9533909"
2556,2016-10-04,3006318,"40.6855144,-73.9919959"
2188,2016-10-04,3144702,"40.6355320,-74.0222900"
2687,2016-10-04,3337329,"40.6315250,-73.9431330"
2342,2016-10-04,3055648,"40.6885630,-73.9581480"
2656,2016-10-04,3124178,"40.6457849,-73.9785370"
2634,2016-10-04,3058069,"40.6942976,-73.9722713"
2654,2016-10-04,3094563,"40.6752260,-73.8765690"
2633,2016-10-04,2002784,"40.8230530,-73.9243045"
2632,2016-10-04,2002784,"40.8230530,-73.9243045"
2632,2016-10-04,2002784,"40.8230530,-73.9243045"
1760,2016-10-04,2002784,"40.8230530,-73.9243045"
1760,2016-10-04,2093926,
1760,2016-10-04,2083685,"40.8823580,-73.9034400"
1760,2016-10-04,2083685,"40.8823580,-73.9034400"
1760,2016-10-04,2002789,"40.8240250,-73.9237179"
2412,2016-10-04,2007882,"40.8481643,-73.9093317"
2412,2016-10-04,2017676,"40.8827060,-73.8842389"
2762,2016-10-04,2010155,"40.8427381,-73.8869307"
2666,2016-10-04,2015522,"40.8730038,-73.9030700"
2701,2016-10-04,2083560,"40.8819214,-73.9041534"
2556,2016-10-04,2017797,"40.8835770,-73.8796960"
2412,2016-10-04,2009854,"40.8354750,-73.8947210"
2666,2016-10-04,2116648,"40.8242172,-73.9117342"
2704,2016-10-04,2018333,"40.8748287,-73.8766001"
2703,2016-10-04,2008036,"40.8369600,-73.9159840"
2703,2016-10-04,2008036,"40.8368292,-73.9158764"
2703,2016-10-04,2007612,"40.8484920,-73.9052400"
2224,2016-10-04,2006074,
2633,2016-10-04,1001410,"40.7139538,-74.0096019"
2512,2016-10-04,1016061,"40.7361441,-73.9931636"
2752,2016-10-04,1079777,"40.8204842,-73.9363125"
2282,2016-10-04,1057392,"40.8033600,-73.9517450"
2282,2016-10-04,1057392,"40.8029761,-73.9518766"
2765,2016-10-04,1081105,"40.8125492,-73.9362124"
2607,2016-10-04,1015921,"40.7514061,-73.9857264"
2713,2016-10-04,1060056,"40.8178780,-73.9405750"
2271,2016-10-04,1057392,"40.8033600,-73.9517450"
2271,2016-10-04,1057392,"40.8029761,-73.9518766"
2713,2016-10-04,1079752,"40.8207329,-73.9566121"
1780,2016-10-04,1025119,"40.7620286,-73.9896071"
2686,2016-10-04,1062434,"40.8289890,-73.9499800"
2556,2016-10-04,1060056,"40.8178780,-73.9405750"
2271,2016-10-04,1015199,
2402,2016-10-04,1036897,"40.7610740,-73.9702270"
2713,2016-10-04,1059991,"40.8163399,-73.9415490"
2676,2016-10-04,1064215,"40.8619790,-73.9257910"
2420,2016-10-04,1057846,"40.8094860,-73.9468560"
2584,2016-10-04,1064021,"40.8554202,-73.9305966"
2402,2016-10-04,1042383,
2402,2016-10-04,1081734,
2777,2016-10-04,1061192,
2777,2016-10-04,1061152,"40.8261160,-73.9426130"
2556,2016-10-04,1061152,"40.8261160,-73.9426130"
2713,2016-10-04,1059942,"40.8196407,-73.9569314"
2715,2016-10-04,1084333,"40.8071536,-73.9357649"
2713,2016-10-04,1059942,"40.8196407,-73.9569314"
2669,2016-10-04,1004750,"40.7249204,-73.9786595"
2669,2016-10-04,1016184,"40.7388340,-73.9895100"
2669,2016-10-04,1083711,"40.7379659,-73.9731876"
2218,2016-10-04,1087714,
363,2016-10-03,5046266,"40.6046900,-74.0869510"
363,2016-10-03,5046266,"40.6046900,-74.0869510"
2530,2016-10-03,4856065,"40.7442903,-73.9298614"
2633,2016-10-03,4112263,"40.7593790,-73.8342569"
2282,2016-10-03,4001293,"40.7436230,-73.9163660"
2217,2016-10-03,4117152,"40.7548251,-73.8223614"
2610,2016-10-03,3038261,"40.6650470,-73.9337819"
2602,2016-10-03,3049297,"40.6925050,-73.9500290"
2678,2016-10-03,3055748,"40.6876470,-73.9619950"
2678,2016-10-03,3135117,"40.6131590,-73.9853980"
1847,2016-10-03,3042725,"40.6770400,-73.9068099"
2541,2016-10-03,3855957,"40.6872990,-73.9816764"
2779,2016-10-03,3057701,"40.6814775,-73.9581321"
2779,2016-10-03,3057701,"40.6814775,-73.9581321"
2779,2016-10-03,3057701,"40.6814775,-73.9581321"
2779,2016-10-03,3057701,"40.6814775,-73.9581321"
1847,2016-10-03,3038411,"40.6637900,-73.9323469"
2670,2016-10-03,3032872,"40.6698772,-73.9581052"
2670,2016-10-03,3032872,"40.6698772,-73.9581052"
2670,2016-10-03,3032872,"40.6698772,-73.9581052"
1773,2016-10-03,3110191,"40.6488030,-73.9440870"
338,2016-10-03,2093926,
338,2016-10-03,2016595,"40.8634460,-73.8923370"
1760,2016-10-03,2002813,"40.8276680,-73.9211630"
1514,2016-10-03,2119100,"0.0000000,0.0000000"
2775,2016-10-03,2086319,
1760,2016-10-03,2002789,"40.8240250,-73.9237179"
2584,2016-10-03,2003231,"40.8337770,-73.9277550"
2761,2016-10-03,2050008,"40.8580600,-73.8661120"
2721,2016-10-03,2017044,"40.8688379,-73.8901770"
2556,2016-10-03,2050008,"40.8580600,-73.8661120"
2556,2016-10-03,2050008,"40.8580600,-73.8661120"
2721,2016-10-03,2014920,"40.8610939,-73.9079572"
2556,2016-10-03,2050008,"40.8580600,-73.8661120"
2761,2016-10-03,2026146,"40.8302110,-73.8564580"
2761,2016-10-03,2093353,"40.8585300,-73.8668570"
2721,2016-10-03,2014627,"40.8635475,-73.9040398"
2721,2016-10-03,2014627,"40.8635475,-73.9040398"
2721,2016-10-03,2014627,"40.8635475,-73.9040398"
2703,2016-10-03,2002608,"40.8337400,-73.9145440"
2703,2016-10-03,2002608,"40.8337400,-73.9145440"
860,2016-10-03,2015566,"40.8767480,-73.9001170"
860,2016-10-03,2015566,"40.8767480,-73.9001170"
2703,2016-10-03,2025917,"40.8321114,-73.8586789"
2551,2016-10-03,2002727,"40.8312500,-73.9188820"
2374,2016-10-03,1054680,"40.8033556,-73.9358587"
2771,2016-10-03,1054680,"40.8033556,-73.9358587"
2374,2016-10-03,1079778,"40.8204842,-73.9363125"
2771,2016-10-03,1079778,"40.8204842,-73.9363125"
2530,2016-10-03,1001389,"40.7102497,-74.0012065"
2530,2016-10-03,1001389,"40.7108794,-74.0011870"
2632,2016-10-03,1032442,"40.7890793,-73.9722811"
2282,2016-10-03,1032442,"40.7890793,-73.9722811"
2744,2016-10-03,1089742,"0.0000000,0.0000000"
1710,2016-10-03,1075618,"40.7078720,-74.0047310"
2783,2016-10-03,1075618,"40.7078720,-74.0047310"
2682,2016-10-03,1079745,"40.8202828,-73.9557400"
2536,2016-10-03,1018090,"40.7406538,-73.9849078"
2536,2016-10-03,1018090,"40.7406538,-73.9849078"
2664,2016-10-03,1063572,"40.8472240,-73.9372390"
2619,2016-10-03,1089742,"0.0000000,0.0000000"
1760,2016-10-03,1083904,"40.7631458,-73.9591547"
338,2016-10-03,1065082,"40.8728492,-73.9183464"
1760,2016-10-03,1064066,"40.8575363,-73.9281711"
2374,2016-10-03,1053503,"40.8070104,-73.9430856"
2781,2016-10-03,1089424,"40.7502185,-74.0046604"
2351,2016-10-03,1062536,"40.8339890,-73.9398790"
2777,2016-10-03,1061130,"40.8254727,-73.9424847"
2374,2016-10-03,1087982,"40.8093500,-73.9368640"
2771,2016-10-03,1077900,"0.0000000,0.0000000"
2783,2016-10-03,1001451,"40.7138634,-74.0083967"
2783,2016-10-03,1001451,"40.7138634,-74.0083967"
2215,2016-10-03,1057061,"40.7959590,-73.9734280"
2215,2016-10-03,1050352,"40.7722938,-73.9510212"
1734,2016-10-03,1004189,"40.7180583,-73.9859514"
2664,2016-10-03,1055770,"40.8018770,-73.9578880"
2271,2016-10-03,1029778,"40.7775623,-73.9815947"
2777,2016-10-03,1030095,"40.7802060,-73.9799980"
2646,2016-10-03,1081692,"40.6464262,-73.9454699"
2351,2016-10-03,1061214,"40.8223840,-73.9494596"
2555,2016-10-03,1081692,"40.6464262,-73.9454699"
2661,2016-10-03,1001838,"40.7168382,-74.0039336"
2669,2016-10-03,1002286,"40.7189983,-74.0032336"
2669,2016-10-03,1008015,"40.7260280,-73.9998830"
2351,2016-10-03,1061791,
2351,2016-10-03,1061184,"40.8287140,-73.9405200"
2351,2016-10-03,1061683,"40.8307790,-73.9426010"
2676,2016-10-03,1064712,"40.8630200,-73.9232470"
2777,2016-10-03,1079816,"40.8231470,-73.9444350"
2556,2016-10-03,1079816,"40.8231470,-73.9444350"
2351,2016-10-03,1061167,"40.8278927,-73.9411508"
2713,2016-10-03,1064559,
2420,2016-10-03,1003227,"40.7129049,-73.9893411"
2669,2016-10-03,1087248,"40.7207899,-74.0020457"
2341,2016-10-03,1077738,"40.7226454,-74.0040311"
2215,2016-10-02,1012862,"40.7549040,-73.9985040"
2215,2016-10-02,1001410,"40.7139538,-74.0096019"
2668,2016-10-02,1034851,"40.7632133,-73.9771106"
2668,2016-10-02,1074772,
1871,2016-10-02,1001249,"40.7114172,-74.0079969"
1871,2016-10-02,1001249,"40.7113616,-74.0078452"
1871,2016-10-02,1001249,"40.7111576,-74.0078405"
1871,2016-10-02,1083904,"40.7631458,-73.9591547"
2271,2016-10-02,1063491,"40.8443440,-73.9405540"
2271,2016-10-02,1079913,"40.8487513,-73.9329869"
1710,2016-10-01,4001293,"40.7436230,-73.9163660"
2750,2016-10-01,4039157,"40.7459180,-73.8737310"
2610,2016-10-01,3049341,"40.6929010,-73.9464420"
2633,2016-10-01,3135559,"40.6433940,-73.9950200"
2610,2016-10-01,3027526,"40.6801150,-73.9626030"
2654,2016-10-01,3331448,
2654,2016-10-01,3331448,
2654,2016-10-01,3331448,
860,2016-10-01,2015566,"40.8767480,-73.9001170"
860,2016-10-01,2015566,"40.8767480,-73.9001170"
2551,2016-10-01,2003347,"40.8416685,-73.9227271"
2551,2016-10-01,2002754,"40.8329222,-73.9171528"
2351,2016-10-01,2018036,"40.8756558,-73.8805140"
2351,2016-10-01,2018036,"40.8756558,-73.8805140"
474,2016-10-01,2010157,"40.8427872,-73.8862608"
2514,2016-10-01,1001034,"0.0000000,0.0000000"
2514,2016-10-01,1089698,"40.7151075,-74.0124206"
2668,2016-10-01,1076166,
2669,2016-10-01,1052541,"40.7971943,-73.9387383"
2271,2016-10-01,1030505,"40.7798992,-73.9839955"
2669,2016-10-01,1052626,"40.7984409,-73.9377480"
