source_table,comp_disp_inspection_by,comp_disp_date,nyc_BIN,location,note1,note2
ecb,2288,9/14/16,1016971,"40.7374860,-73.9360329",PLUMBING,
ecb,2288,9/14/16,1016971,"40.7374860,-73.9360329",CONSTRUCTION,
ecb,2695,9/14/16,3032877,"40.6698856,-73.9567779",CONSTRUCTION,
ecb,2695,9/14/16,3032877,"40.6698856,-73.9567779",PLUMBING,
ecb,2678,9/14/16,3032877,"40.6698856,-73.9567779",ELECTRICAL,
ecb,2565,9/14/16,1043046,"40.7707224,-73.9602908",CRANES ,
ecb,2369,9/14/16,1012440,"40.7522350,-74.0038900",CONSTRUCTION,
ecb,2188,9/14/16,3253907,"40.5770985,-74.0015144",CONSTRUCTION,
ecb,2683,9/14/16,1032442,"40.7890793,-73.9722811",CONSTRUCTION,
ecb,2786,9/14/16,1015900,"40.7497610,-73.9841282",CONSTRUCTION,
ecb,1244,9/14/16,2017949,"40.8723226,-73.8785246",CONSTRUCTION,
ecb,2664,9/14/16,1005262,"40.7296270,-73.9800250",CONSTRUCTION,
ecb,2550,9/14/16,1089451,"40.7172506,-73.9852757",CONSTRUCTION,
ecb,1751,9/14/16,1030507,"40.7797243,-73.9836389",ELECTRICAL,
ecb,2608,9/14/16,1004220,"40.7201220,-73.9848729",CONSTRUCTION,
ecb,2246,9/14/16,4113292,"40.7639017,-73.8264317",CONSTRUCTION,
ecb,2294,9/14/16,4113292,"40.7639017,-73.8264317",PLUMBING,
ecb,2294,9/14/16,4113292,"40.7639017,-73.8264317",CONSTRUCTION,
ecb,2422,9/14/16,4036162,"40.7526419,-73.8733419",CONSTRUCTION,
ecb,2282,9/14/16,2012130,"40.8539386,-73.8881897",CONSTRUCTION,
ecb,2686,9/14/16,1059855,"40.8147160,-73.9595130",ELECTRICAL,
comp,2412,9/13/16,2049415,"40.8562820,-73.8652369",,
comp,2722,9/13/16,3320898,"40.6223222,-73.9557798",,
comp,2713,9/13/16,2050008,"40.8580600,-73.8661120",,
comp,1780,9/13/16,1046251,"40.7601530,-73.9582930",,
comp,1780,9/13/16,2014639,"40.8649040,-73.9032129",,
comp,2669,9/13/16,1008015,"40.7260280,-73.9998830",,
comp,2676,9/13/16,2008129,"40.8427710,-73.9139790",,
comp,2762,9/13/16,2096766,"40.8407296,-73.8570499",,
comp,2402,9/13/16,1087119,"40.7548853,-73.9841211",,
comp,2556,9/13/16,2120164,"40.8124828,-73.9082294",,
comp,2666,9/13/16,2120164,"40.8124828,-73.9082294",,
comp,2690,9/13/16,2009616,"40.8344830,-73.9026389",,
comp,1244,9/13/16,1002286,"40.7189983,-74.0032336",,
comp,2402,9/13/16,1083624,"40.7537722,-73.9921207",,
comp,2530,9/13/16,3196064,"40.5860259,-73.9670680",,
comp,2402,9/13/16,1015609,"40.7435940,-73.9910630",,
comp,2741,9/13/16,3179165,"40.6310379,-73.9578420",,
comp,2402,9/13/16,1024727,"40.7584394,-73.9864929",,
comp,2669,9/13/16,1079135,"40.7215496,-73.9998999",,
comp,1244,9/13/16,1020108,"40.7449850,-73.9778120",,
comp,2646,9/13/16,3116275,"40.6544680,-73.9504970",,
comp,2342,9/13/16,3116275,"40.6544680,-73.9504970",,
comp,2283,9/13/16,3000036,"40.7037213,-73.9865890",,
comp,2633,9/13/16,1057839,"40.8097339,-73.9474139",,
comp,2721,9/13/16,1006354,"40.7277510,-73.9869870",,
comp,1995,9/13/16,1089698,"40.7151075,-74.0124206",,
comp,2218,9/13/16,1026848,"40.7670877,-73.9865514",,
comp,2723,9/13/16,3075649,"40.6965179,-73.9195620",,
comp,2608,9/13/16,4078806,"40.7182109,-73.8388080",,
comp,2688,9/13/16,4157786,"40.7559404,-73.7655371",,
comp,2271,9/13/16,1014559,"40.7385724,-73.9970391",,
comp,2715,9/13/16,1061959,"40.8268231,-73.9488451",,
comp,1995,9/13/16,3002928,"40.6906216,-73.9975518",,
comp,860,9/13/16,2016043,"40.8830620,-73.8975750",,
comp,2600,9/13/16,1001216,"40.7100340,-74.0086570",,
comp,2446,9/13/16,1001216,"40.7100340,-74.0086570",,
comp,2389,9/13/16,3057702,"40.6813300,-73.9580390",,
comp,2708,9/13/16,1005422,"40.7220758,-73.9867901",,
comp,2676,9/13/16,2017797,"40.8835770,-73.8796960",,
comp,2683,9/13/16,4436451,"40.5954506,-73.7854832",,
comp,2683,9/13/16,4436453,"40.5962670,-73.7864710",,
comp,2556,9/13/16,1060056,"40.8178780,-73.9405750",,
comp,2715,9/13/16,1060056,"40.8178780,-73.9405750",,
comp,2402,9/13/16,1024727,"40.7586198,-73.9862120",,
comp,2277,9/13/16,4215750,"40.6967510,-73.7976690",,
comp,2669,9/13/16,1008639,"40.7293583,-73.9983012",,
comp,2412,9/13/16,2027196,"40.8346600,-73.8443730",,
comp,2554,9/13/16,1005262,"40.7296270,-73.9800250",,
comp,437,9/13/16,4436179,"40.5944945,-73.7530624",,
comp,2608,9/13/16,4078806,"40.7183649,-73.8392099",,
comp,2282,9/13/16,1004220,"40.7201220,-73.9848729",,
comp,437,9/13/16,4301174,"40.5989393,-73.7573878",,
comp,1987,9/13/16,4035855,"40.7503950,-73.8803360",,
comp,2374,9/13/16,4035855,"40.7503950,-73.8803360",,
comp,1984,9/13/16,4112368,"40.7622420,-73.8297429",,
comp,2722,9/13/16,3320898,"40.6222364,-73.9562925",,
comp,1847,9/13/16,3330615,"40.6614199,-73.9797102",,
comp,2741,9/13/16,3245058,"40.5757549,-73.9642526",,
comp,2556,9/13/16,3245058,"40.5757549,-73.9642526",,
boiler,2490,9/13/16,4117333,"40.7559380,-73.8196254",FAILED F/T 440339251,BARRETTA MARTIN 2490
boiler,2620,9/13/16,1007314,"40.7242138,-74.0016717",F/T PASSED 122829742,MATRONE MICHAEL 2620
boiler,2316,9/13/16,1047668,"40.7789228,-73.9577878",FAILED F/T 121766730,ANTZ THOMAS 2316
boiler,2662,9/13/16,2085876,"40.8902448,-73.9155565",F/T PASSED 240035332,SEPULVEDA LUIS 2662
boiler,2620,9/13/16,1055724,"40.7996000,-73.9592800",FAILED F/T 140521139,MATRONE MICHAEL 2620
boiler,2480,9/13/16,3398591,"40.6818163,-73.9752930",F/T PASSED 340374160,SHAPIRO JEFF 2480
elevator,2713,9/13/16,2050008,"40.8580600,-73.8661120",COMPLAINT,
elevator,9028,9/13/16,3127823,"40.6317192,-73.9722019",ROUTINE,
elevator,2714,9/13/16,3117841,"40.6470780,-73.9494859",COMPLAINT,
elevator,9028,9/13/16,3127637,"40.6337197,-73.9725601",ROUTINE,
elevator,9028,9/13/16,3127912,"40.6306520,-73.9723810",ROUTINE,
elevator,2584,9/13/16,2057656,"40.8856460,-73.8623480",COMPLAINT,
elevator,2274,9/13/16,2025350,"40.8305924,-73.8760431",SURVEY,
elevator,2666,9/13/16,2120164,"40.8124828,-73.9082294",COMPLAINT,
elevator,2690,9/13/16,2009616,"40.8344830,-73.9026389",COMPLAINT,
elevator,2666,9/13/16,2113353,"40.8223160,-73.8908530",COMPLAINT,
elevator,2666,9/13/16,2113353,"40.8223160,-73.8908530",SURVEY,
elevator,2713,9/13/16,2116648,"40.8242172,-73.9117342",COMPLAINT,
elevator,2584,9/13/16,2051297,"40.8637370,-73.8687190",COMPLAINT,
elevator,9027,9/13/16,1024793,"40.7611380,-73.9846530",ROUTINE,
elevator,9027,9/13/16,1024895,"40.7650133,-73.9804412",ROUTINE,
elevator,2657,9/13/16,1002970,"40.7208022,-74.0038749",SPECIAL,
elevator,2741,9/13/16,3179165,"40.6310379,-73.9578420",COMPLAINT,
elevator,2788,9/13/16,1015007,"40.7448050,-73.9927570",SPECIAL,
elevator,9027,9/13/16,3087979,"40.6780270,-73.8855250",ROUTINE,
elevator,9028,9/13/16,2113137,"40.8381956,-73.9062383",ROUTINE,
elevator,2584,9/13/16,2090433,"40.8255550,-73.8978170",COMPLAINT,
elevator,9028,9/13/16,2119686,"40.8364430,-73.9077100",ROUTINE,
elevator,9008,9/13/16,3022490,"40.6695090,-73.9899090",SURVEY,
elevator,2713,9/13/16,2007451,"40.8460710,-73.9068489",COMPLAINT,
elevator,9028,9/13/16,1076320,"40.7712538,-73.9508580",ROUTINE,
elevator,9027,9/13/16,2047110,"40.8566603,-73.8420250",ROUTINE,
elevator,1514,9/13/16,2010679,"40.8359966,-73.8865391",COMPLAINT,
elevator,2584,9/13/16,2090433,"40.8255687,-73.8977275",COMPLAINT,
elevator,9027,9/13/16,1086135,"40.7652098,-73.9825022",ROUTINE,
elevator,2713,9/13/16,2092759,"40.8221404,-73.8618149",COMPLAINT,
elevator,9027,9/13/16,2047112,"40.8559517,-73.8411693",ROUTINE,
elevator,9027,9/13/16,4231516,"40.7113510,-73.7649930",ROUTINE,
elevator,2715,9/13/16,1024937,"40.7583910,-73.9917920",COMPLAINT,
elevator,9027,9/13/16,1088760,"40.7575067,-73.9877717",ROUTINE,
elevator,9027,9/13/16,4213923,"40.6978325,-73.8100422",ROUTINE,
elevator,2527,9/13/16,1015236,"40.7525883,-73.9890958",SPECIAL,
elevator,9027,9/13/16,1086135,"40.7655052,-73.9824474",ROUTINE,
elevator,9027,9/13/16,3095889,"40.6728089,-73.8660208",ROUTINE,
elevator,2607,9/13/16,1089699,"40.7432347,-73.9843923",VIOLATION REINSPECTION,
elevator,2547,9/13/16,3026900,"40.6611145,-73.9827247",COMPLAINT,
elevator,2547,9/13/16,3026900,"40.6611145,-73.9827247",SURVEY,
elevator,9028,9/13/16,4437300,"40.7392483,-73.8609699",ROUTINE,
elevator,9028,9/13/16,1045988,"40.7706740,-73.9522170",ROUTINE,
elevator,9053,9/13/16,1002323,"40.7183490,-74.0022150",SURVEY,
elevator,9028,9/13/16,1045808,"40.7666603,-73.9564959",ROUTINE,
elevator,9027,9/13/16,1024832,"40.7643340,-73.9841493",ROUTINE,
elevator,2741,9/13/16,3245058,"40.5757549,-73.9642526",COMPLAINT,
elevator,9028,9/13/16,4431639,"40.7386015,-73.8598283",ROUTINE,
elevator,9028,9/13/16,4431640,"40.7388660,-73.8596790",ROUTINE,
violation,737,9/13/16,2004413,C,,
violation,1995,9/13/16,3002928,C,,
ecb,2703,9/13/16,2017814,"40.8819159,-73.8794360",CONSTRUCTION,
ecb,2714,9/13/16,3117841,"40.6470780,-73.9494859",ELEVATOR,
ecb,2570,9/13/16,3100735,"40.6627220,-73.9213810",CONSTRUCTION,
ecb,2570,9/13/16,3100735,"40.6627220,-73.9213810",ELECTRICAL,
ecb,2570,9/13/16,3100735,"40.6627220,-73.9213810",PLUMBING,
ecb,2271,9/13/16,1007239,"40.7221109,-73.9986421",CONSTRUCTION,
ecb,2728,9/13/16,3037204,"40.6698960,-73.9240540",CONSTRUCTION,
ecb,2741,9/13/16,3179165,"40.6310379,-73.9578420",ELEVATOR,
ecb,2283,9/13/16,3000036,"40.7037213,-73.9865890",CONSTRUCTION,
ecb,2427,9/13/16,1057839,"40.8097339,-73.9474139",CONSTRUCTION,
ecb,2294,9/13/16,4021796,"40.7673517,-73.8974426",PLUMBING,
ecb,2294,9/13/16,4021796,"40.7673517,-73.8974426",CONSTRUCTION,
ecb,2555,9/13/16,1079148,"40.7137970,-74.0099030",CONSTRUCTION,
ecb,2550,9/13/16,1089450,"40.7178963,-73.9894259",CONSTRUCTION,
ecb,2339,9/13/16,1084209,"40.8602757,-73.9291078",CONSTRUCTION,
ecb,2570,9/13/16,3079784,"40.6902959,-73.9056600",CONSTRUCTION,
ecb,2600,9/13/16,1001216,"40.7100340,-74.0086570",CONSTRUCTION,
ecb,2721,9/13/16,2056136,"40.8710017,-73.8476759",CONSTRUCTION,
ecb,2669,9/13/16,1053812,"40.8112016,-73.9428702",CONSTRUCTION,
ecb,2277,9/13/16,4215750,"40.6967510,-73.7976690",CONSTRUCTION,
ecb,,9/13/16,1016301,"40.7407247,-73.9883005",CONSTRUCTION,
comp,1771,9/12/16,3029866,"40.6780376,-73.9441628",,
comp,2551,9/12/16,2054797,"40.8680940,-73.8656040",,
comp,2668,9/12/16,2007883,"40.8478360,-73.9089680",,
comp,2713,9/12/16,2003054,"40.8310850,-73.9271569",,
comp,2685,9/12/16,3144915,"40.6314330,-74.0141670",,
comp,2554,9/12/16,3335777,"40.6525599,-73.9590756",,
comp,1252,9/12/16,3100735,"40.6627220,-73.9213810",,
comp,2758,9/12/16,1007726,"40.7254640,-74.0020582",,
comp,723,9/12/16,1007930,"40.7243310,-73.9962780",,
comp,2600,9/12/16,3030846,"40.6749409,-73.9400990",,
comp,2600,9/12/16,3255173,"40.6776370,-73.9547310",,
comp,686,9/12/16,3393959,"40.6607526,-73.9086754",,
comp,2668,9/12/16,2113605,"40.8316880,-73.9062770",,
comp,2774,9/12/16,4029586,"40.7510740,-73.8888060",,
comp,474,9/12/16,1017019,"40.7463320,-73.9825960",,
comp,235,9/12/16,1079887,"40.7215698,-74.0000267",,
comp,2530,9/12/16,1064938,"40.8668566,-73.9263283",,
comp,2680,9/12/16,3198180,"40.5995340,-73.9552990",,
comp,474,9/12/16,1034520,"40.7602745,-73.9766459",,
comp,2346,9/12/16,1053773,"40.8108680,-73.9424300",,
comp,2562,9/12/16,1004489,"40.7227427,-73.9769955",,
comp,2562,9/12/16,1004489,"40.7227629,-73.9766985",,
comp,2555,9/12/16,3067536,"40.7216802,-73.9480152",,
comp,2725,9/12/16,3055748,"40.6876470,-73.9619950",,
comp,2704,9/12/16,2006460,"40.8187010,-73.8870020",,
comp,2576,9/12/16,1088483,"40.7055556,-74.0047535",,
comp,2396,9/12/16,1082154,"40.7488834,-73.9744840",,
comp,2276,9/12/16,1085797,"40.7066003,-74.0028232",,
comp,2427,9/12/16,1089698,"40.7151075,-74.0124206",,
comp,2646,9/12/16,1056485,"40.7974865,-73.9689750",,
comp,2346,9/12/16,1051459,"40.7885607,-73.9546788",,
comp,2556,9/12/16,1061959,"40.8268231,-73.9488451",,
comp,2715,9/12/16,1061959,"40.8268231,-73.9488451",,
comp,686,9/12/16,3078504,"40.6874100,-73.9140130",,
comp,2668,9/12/16,4115055,"40.7549580,-73.8316240",,
comp,2668,9/12/16,4114214,"40.7556769,-73.8313730",,
comp,2555,9/12/16,3044526,"40.6891180,-73.9298440",,
comp,2396,9/12/16,1032631,"40.7835499,-73.9788741",,
comp,1913,9/12/16,4099028,"40.7845255,-73.8253416",,
comp,1773,9/12/16,3246945,"40.5843770,-73.9566930",,
comp,2551,9/12/16,2120051,"40.8528062,-73.8470721",,
comp,2608,9/12/16,4457899,"40.5839900,-73.8169390",,
comp,235,9/12/16,1029778,"40.7775623,-73.9815947",,
comp,2758,9/12/16,1007726,"40.7253690,-74.0018930",,
comp,2288,9/12/16,1035425,"40.7567100,-73.9773500",,
comp,2675,9/12/16,4035935,"40.7522530,-73.8776390",,
comp,474,9/12/16,1004750,"40.7249204,-73.9786595",,
comp,526,9/12/16,4113027,"40.7664452,-73.8236444",,
comp,1987,9/12/16,4035855,"40.7503950,-73.8803360",,
comp,474,9/12/16,1006500,"40.7304578,-73.9839175",,
comp,2543,9/12/16,4007485,"40.7646970,-73.9249630",,
comp,1984,9/12/16,4007485,"40.7646970,-73.9249630",,
comp,2742,9/12/16,4449512,"40.7529386,-73.8727051",,
comp,2556,9/12/16,4449512,"40.7529386,-73.8727051",,
comp,474,9/12/16,1082848,"40.7300325,-73.9751882",,
comp,860,9/12/16,2015674,"40.8708571,-73.9041409",,
comp,2685,9/12/16,3207544,"40.6251419,-73.9539970",,
comp,2288,9/12/16,1040011,"40.7592510,-73.9636809",,
comp,474,9/12/16,1040011,"40.7592510,-73.9636809",,
comp,2420,9/12/16,1061167,"40.8278927,-73.9411508",,
comp,1771,9/12/16,3029254,"40.6745762,-73.9597863",,
comp,2271,9/12/16,1051606,"40.7964129,-73.9486923",,
comp,2374,9/12/16,2048821,"40.8527040,-73.8653690",,
boiler,2316,9/12/16,1047660,"40.7780609,-73.9568422",FAILED F/T 140447782,ANTZ THOMAS 2316
boiler,2620,9/12/16,1041153,"40.7684606,-73.9695400",FAILED F/T 122022989,MATRONE MICHAEL 2620
boiler,2620,9/12/16,1031999,"40.7841828,-73.9772806",FAILED F/T 121609946,MATRONE MICHAEL 2620
elevator,9028,9/12/16,3121734,"40.6353020,-73.9482600",ROUTINE,
elevator,9028,9/12/16,3121735,"40.6350280,-73.9482300",ROUTINE,
elevator,2713,9/12/16,2050008,"40.8580600,-73.8661120",COMPLAINT,
elevator,9027,9/12/16,4446140,"40.7148865,-73.7591184",ROUTINE,
elevator,2467,9/12/16,1034510,"40.7605633,-73.9799367",SPECIAL,
elevator,2559,9/12/16,3118758,"40.6406410,-73.9627170",SPECIAL,
elevator,2509,9/12/16,1002715,"40.7196349,-74.0026620",SPECIAL,
elevator,2583,9/12/16,4082442,"40.7004210,-73.9073730",SPECIAL,
elevator,9028,9/12/16,1088406,"40.7672194,-73.9560422",ROUTINE,
elevator,9028,9/12/16,1045817,"40.7660440,-73.9553730",ROUTINE,
elevator,9028,9/12/16,1045818,"40.7658710,-73.9550467",ROUTINE,
elevator,2274,9/12/16,1087143,"40.8042785,-73.9365812",ROUTINE,
elevator,9028,9/12/16,1045849,"40.7674946,-73.9536296",ROUTINE,
elevator,2715,9/12/16,1061959,"40.8268231,-73.9488451",COMPLAINT,
elevator,9027,9/12/16,1086135,"40.7652098,-73.9825022",ROUTINE,
elevator,2670,9/12/16,3083425,"40.6741258,-73.9037099",VIOLATION REINSPECTION,
elevator,2362,9/12/16,1043259,"40.7748500,-73.9593910",SPECIAL,
elevator,9028,9/12/16,2008732,"40.8428880,-73.9208930",ROUTINE,
elevator,2584,9/12/16,2013244,"40.8412314,-73.8823056",SPECIAL,
elevator,9027,9/12/16,2127321,"40.8519709,-73.8442463",ROUTINE,
elevator,2509,9/12/16,1079063,"40.7092575,-74.0070346",SPECIAL,
elevator,2715,9/12/16,1060056,"40.8178780,-73.9405750",COMPLAINT,
elevator,2358,9/12/16,3125035,"40.6405745,-73.9822961",SPECIAL,
elevator,2358,9/12/16,3125035,"40.6405745,-73.9822961",SURVEY,
elevator,2666,9/12/16,2057043,"40.8743231,-73.8616148",VIOLATION REINSPECTION,
elevator,2666,9/12/16,2057043,"40.8743231,-73.8616148",COMPLAINT,
elevator,9028,9/12/16,2114453,"40.8433223,-73.9222142",ROUTINE,
elevator,9028,9/12/16,2008750,"40.8437560,-73.9214800",ROUTINE,
elevator,9028,9/12/16,2008749,"40.8439610,-73.9213530",ROUTINE,
elevator,9028,9/12/16,2008780,"40.8442800,-73.9211450",ROUTINE,
elevator,9027,9/12/16,1088760,"40.7575067,-73.9877717",ROUTINE,
elevator,9028,9/12/16,1045285,"40.7601527,-73.9588646",ROUTINE,
elevator,9028,9/12/16,1045279,"40.7609465,-73.9607382",ROUTINE,
elevator,1739,9/12/16,1044755,"40.7657848,-73.9585347",SPECIAL,
elevator,9027,9/12/16,3808438,"40.6895200,-73.9096950",ROUTINE,
elevator,9027,9/12/16,1086135,"40.7655052,-73.9824474",ROUTINE,
elevator,2788,9/12/16,1022709,"40.7603820,-73.9807666",SPECIAL,
elevator,9028,9/12/16,1045849,"40.7673850,-73.9538860",ROUTINE,
elevator,9028,9/12/16,1045876,"40.7678926,-73.9534727",ROUTINE,
elevator,2742,9/12/16,4449512,"40.7529386,-73.8727051",COMPLAINT,
elevator,2670,9/12/16,3329837,"40.6928604,-73.9606253",VIOLATION REINSPECTION,
elevator,9027,9/12/16,1002323,"40.7183490,-74.0022150",ROUTINE,
elevator,200,9/12/16,3059171,"40.6877831,-73.9783681",SPECIAL,
violation,2562,9/12/16,1004489,C,,
ecb,1733,9/12/16,1064060,"40.8450070,-73.9404758",CONSTRUCTION,
ecb,2775,9/12/16,2005757,"40.8204200,-73.8935710",CONSTRUCTION,
ecb,2421,9/12/16,2012898,"40.8540040,-73.8831390",CONSTRUCTION,
ecb,2252,9/12/16,3038244,"40.6647850,-73.9347800",CONSTRUCTION,
ecb,1771,9/12/16,3038244,"40.6647850,-73.9347800",CONSTRUCTION,
ecb,2246,9/12/16,1025202,"40.7637110,-73.9872357",CONSTRUCTION,
ecb,2252,9/12/16,3038503,"40.6633329,-73.9345140",CONSTRUCTION,
ecb,2700,9/12/16,2003900,"40.8112480,-73.9085100",CONSTRUCTION,
ecb,2775,9/12/16,2124477,"40.8145130,-73.8985460",CONSTRUCTION,
ecb,2427,9/12/16,1089698,"40.7151075,-74.0124206",CONSTRUCTION,
ecb,2411,9/12/16,3029966,"40.6773731,-73.9531475",CONSTRUCTION,
ecb,2770,9/12/16,1007946,"40.7250231,-73.9965204",CONSTRUCTION,
ecb,2608,9/12/16,4457899,"40.5839900,-73.8169390",CONSTRUCTION,
ecb,2658,9/12/16,1087083,"40.7342236,-73.9903493",ELEVATOR,
ecb,2246,9/12/16,4208858,"40.7051284,-73.8009509",CONSTRUCTION,
ecb,2543,9/12/16,4007485,"40.7646970,-73.9249630",CONSTRUCTION,
ecb,860,9/12/16,2015674,"40.8708571,-73.9041409",CONSTRUCTION,
comp,2351,9/11/16,1056384,"40.7959868,-73.9714832",,
comp,2351,9/11/16,1033604,"40.7924116,-73.9749146",,
comp,2351,9/11/16,1057246,"40.8018130,-73.9697140",,
comp,1987,9/10/16,3108655,"40.6528380,-73.9458614",,
comp,2188,9/10/16,3116148,"40.6537740,-73.9609520",,
comp,2775,9/10/16,3101742,"40.6554060,-73.9207260",,
comp,2669,9/10/16,1055056,"40.8027371,-73.9517646",,
comp,2271,9/10/16,1059669,"40.8118992,-73.9606119",,
comp,2271,9/10/16,1059517,"40.8091880,-73.9581259",,
comp,2271,9/10/16,1065062,"40.8667706,-73.9279181",,
comp,2271,9/10/16,1064717,"40.8622770,-73.9239599",,
comp,2576,9/10/16,1089698,"40.7151075,-74.0124206",,
comp,2669,9/10/16,1043547,"40.7622135,-73.9657703",,
comp,1871,9/10/16,1035462,"40.7579804,-73.9747689",,
comp,2608,9/10/16,3044207,"40.6906784,-73.9265258",,
comp,2669,9/10/16,1053919,"40.8144040,-73.9367345",,
comp,2668,9/10/16,2014205,"40.8574848,-73.9054876",,
comp,2514,9/10/16,1060054,"40.8175323,-73.9401192",,
comp,2668,9/10/16,2014205,"40.8576505,-73.9057648",,
comp,2550,9/10/16,4261545,"40.6746130,-73.7953030",,
comp,2420,9/10/16,1005422,"40.7220758,-73.9867901",,
comp,2668,9/10/16,1060086,"40.8188040,-73.9396400",,
comp,2668,9/10/16,1051861,"40.7898230,-73.9490760",,
comp,2669,9/10/16,1005174,"40.7284932,-73.9803193",,
comp,2271,9/10/16,1062439,"40.8288432,-73.9490636",,
comp,2610,9/10/16,3041102,"40.6820121,-73.9145248",,
comp,2570,9/10/16,4082224,"40.7033018,-73.9098661",,
comp,2709,9/10/16,4001835,"40.7463206,-73.9215538",,
boiler,2480,9/10/16,3055074,"40.6905170,-73.9667810",FAILED F/T 321312469,SHAPIRO JEFF 2480
elevator,2676,9/10/16,1076262,"40.7589426,-73.9793564",SPECIAL,
elevator,2542,9/10/16,1801308,"40.7280280,-73.9941370",SPECIAL,
ecb,2288,9/10/16,2127259,"40.8524109,-73.8929290",CONSTRUCTION,
ecb,2288,9/10/16,2127259,"40.8519344,-73.8929575",CONSTRUCTION,
comp,2741,9/9/16,3327552,"40.6378414,-73.9452492",,
comp,2741,9/9/16,3327341,"40.6387416,-73.9424991",,
comp,2556,9/9/16,3031004,"40.6748140,-73.9476370",,
comp,2741,9/9/16,3031004,"40.6748140,-73.9476370",,
comp,2780,9/9/16,3328517,"40.5999905,-74.0030278",,
comp,2715,9/9/16,1057322,"40.8051408,-73.9671539",,
comp,2565,9/9/16,2008081,"40.8395340,-73.9173000",,
comp,2667,9/9/16,2000525,"40.8143680,-73.9163800",,
comp,686,9/9/16,3030585,"40.6762720,-73.9544700",,
comp,2412,9/9/16,2002427,"40.8345580,-73.9125900",,
comp,2412,9/9/16,2002426,"40.8346850,-73.9125180",,
comp,2742,9/9/16,2116648,"40.8242172,-73.9117342",,
comp,2639,9/9/16,2063558,"40.8899010,-73.8585030",,
comp,2269,9/9/16,4533416,"40.7437268,-73.9585074",,
comp,2670,9/9/16,3398367,"40.6699670,-73.9316580",,
comp,2396,9/9/16,1004489,"40.7227427,-73.9769955",,
comp,2396,9/9/16,1004489,"40.7227629,-73.9766985",,
comp,2704,9/9/16,2006460,"40.8187010,-73.8870020",,
comp,686,9/9/16,3005514,"40.6776910,-73.9985030",,
comp,723,9/9/16,4454658,"40.7845412,-73.7767724",,
comp,2610,9/9/16,3044207,"40.6906784,-73.9265258",,
comp,2550,9/9/16,3032236,"40.6715033,-73.9512686",,
comp,2422,9/9/16,2010905,"40.8294740,-73.8866700",,
comp,860,9/9/16,2000740,"40.8119174,-73.9240952",,
comp,2422,9/9/16,2005568,"40.8173959,-73.8986756",,
comp,2742,9/9/16,2002218,"40.8297451,-73.9144143",,
comp,2742,9/9/16,2002269,"40.8302010,-73.9135110",,
comp,2555,9/9/16,1078062,"40.7225067,-73.9916262",,
comp,2396,9/9/16,4856065,"40.7442903,-73.9298614",,
comp,1845,9/9/16,3253907,"40.5770985,-74.0015144",,
comp,2215,9/9/16,1060086,"40.8188040,-73.9396400",,
comp,2555,9/9/16,1078062,"40.7228070,-73.9929844",,
comp,2780,9/9/16,3015608,"40.6435178,-74.0184513",,
comp,2215,9/9/16,1051861,"40.7898230,-73.9490760",,
comp,2704,9/9/16,2097552,"40.8544928,-73.8480545",,
comp,2699,9/9/16,3039690,"40.6877290,-73.9222130",,
comp,2774,9/9/16,4117038,"40.7576870,-73.8238540",,
comp,860,9/9/16,2000740,"40.8119190,-73.9241170",,
comp,1984,9/9/16,4017940,"40.7732820,-73.9181800",,
comp,2686,9/9/16,1005262,"40.7296270,-73.9800250",,
comp,2670,9/9/16,3095889,"40.6728089,-73.8660208",,
comp,2556,9/9/16,3095889,"40.6728089,-73.8660208",,
comp,2670,9/9/16,3331321,"40.7039491,-73.9628325",,
comp,2617,9/9/16,4232979,"40.7068670,-73.7623520",,
comp,2565,9/9/16,2003313,"40.8386101,-73.9252726",,
comp,2699,9/9/16,1004094,"40.7196931,-73.9832942",,
comp,2574,9/9/16,3335129,"40.6980705,-73.9751082",,
comp,2632,9/9/16,4099033,"40.7823100,-73.8223180",,
comp,2699,9/9/16,3253462,"40.6129061,-74.0332116",,
comp,2680,9/9/16,3038411,"40.6637900,-73.9323469",,
boiler,2620,9/9/16,1015032,"40.7462874,-73.9938704",F/T PASSED 122314272,MATRONE MICHAEL 2620
boiler,2490,9/9/16,3037761,"40.6676710,-73.9329190",F/T PASSED 340369121,BARRETTA MARTIN 2490
boiler,2490,9/9/16,3037567,"40.6680078,-73.9329921",F/T PASSED 340339235,BARRETTA MARTIN 2490
boiler,2408,9/9/16,1070806,"40.7845856,-73.9753003",FAILED F/T 122128722,GAUTIERE LEONAR 2408
elevator,2713,9/9/16,2003054,"40.8310850,-73.9271569",COMPLAINT,
elevator,2584,9/9/16,2050008,"40.8580600,-73.8661120",COMPLAINT,
elevator,2584,9/9/16,2050008,"40.8580600,-73.8661120",VIOLATION REINSPECTION,
elevator,9028,9/9/16,1046293,"40.7681810,-73.9523690",ROUTINE,
elevator,2715,9/9/16,1057322,"40.8051408,-73.9671539",COMPLAINT,
